taluka,revenue_circle,lat,lon,year,geocode_flag,LST_anom_C,LST_mean_C,NDVI_anom,NDVI_mean,NDVI_peak,SM_anom,SM_mean,SPI30_mean,VHI_mean,cumRain_mm,drySpellDays,tmax_K_mean,tmax_anom_K,claim_ratio,farmers_total,claim_farmers,sum_insured
Ghatanji,SakhraKhurd,20.0193812,78.2746661,2025,fallback_taluka,-4.112974362714827,30.146660669416423,-0.054416504218326354,0.5695187833320171,0.791919226486615,0.01251167746828249,0.4323272793617946,-906.7320848606031,0.7310500656262866,1357.412847740743,75.61906793723035,303.2014466410385,-0.7835968413116742,0.0,1605.0,0.0,164286103.87
Ghatanji,Shiroli,20.0728013,78.2501864,2021,ok,0.5385732222911301,35.171926764480986,0.007536903027934665,0.6107214027733369,0.8122057657465626,0.007681818825764907,0.41950525964240737,-917.1573412996062,0.6333192066092456,1223.429948331642,84.2688900468994,303.5259440473152,-0.45402020241349933,0.013588634959851761,1619.0,22.0,101556923.4
Ghatanji,Shiroli,20.0728013,78.2501864,2022,ok,1.796931757016782,36.43028529920664,-0.11925846934895382,0.4839260303964483,0.7571075645079159,0.012848367003412667,0.42467180782005515,-884.4195698628496,0.5250038236819322,1608.782554228101,65.52674214789901,303.77238529629017,-0.20757895343868082,,,,
Ghatanji,Shiroli,20.0728013,78.2501864,2023,ok,-0.6225511318052507,34.010802410384635,-0.10185208283170383,0.5013324169136981,0.8125484966902311,-0.03100451556014589,0.38081892525649597,-931.0353553238112,0.5872442871218633,1060.1448578627278,101.64346961011894,304.77884720408855,0.7988829543597601,0.1239766081871345,4275.0,530.0,388632312.18
Ghatanji,Shiroli,20.0728013,78.2501864,2024,ok,-1.0652877017712008,33.568065840418654,-0.01677453952051451,0.5864099602248874,0.8170626025791318,0.009063126526588633,0.4208865673432308,-920.1706075922423,0.6539963321532619,1188.0277103538183,73.55535553555356,303.8532007856238,-0.12676346410483377,0.04178743961352657,4140.0,173.0,380466855.66
Ghatanji,Shiroli,20.0728013,78.2501864,2025,ok,-3.7967349615347725,30.836618580655088,-0.052615049215615724,0.5505694505297866,0.7966083673783549,0.011210648957830983,0.42303408977447293,-907.9980481915799,0.6888920393888404,1331.1587443737294,77.34582405608984,303.19806911375576,-0.781895135972998,0.0,2359.0,0.0,228579414.87
Ghatanji,Shivni,20.159763,78.4447646,2021,ok,0.7330180925961648,34.34325371731655,-0.048462966897057785,0.5540961441049062,0.7688690297535913,0.011944577991421183,0.44073174412493993,-918.0641064180277,0.6058245367935847,1307.1502558475995,79.30444876107451,303.48575108391003,-0.42985259914205726,0.033932135728542916,1002.0,34.0,60722418.85
Ghatanji,Shivni,20.159763,78.4447646,2022,ok,0.5135556899040747,34.123791314624434,-0.11694088893228444,0.48561822206968003,0.76773446635264,0.007990060354702913,0.4367772264882218,-883.5601282223768,0.5632396966394239,1741.3711301297474,68.92471691855782,303.72174083291674,-0.19386285013538196,,,,
Ghatanji,Shivni,20.159763,78.4447646,2023,ok,0.00820811675318915,33.61844374147358,-0.08743071950539545,0.5151283914965693,0.8090983845006743,-0.0308999182550934,0.3978872478784256,-930.0839073142163,0.5918568470877313,1155.9149950114625,101.4314682332875,304.729307044171,0.8137033611187295,0.0739622641509434,2650.0,196.0,256716436.02
Ghatanji,Shivni,20.159763,78.4447646,2024,ok,-0.7074704965351034,32.90276512818527,-0.04174544888788947,0.5608136621140754,0.8200454931711124,0.007466515805869602,0.4362536819393883,-923.8710007984987,0.6351242070739184,1234.0647435254336,69.8046145828398,303.8218250135018,-0.09377866955010215,0.03979678238780694,2362.0,94.0,232838746.65
Ghatanji,Shivni,20.159763,78.4447646,2025,ok,-4.145064223843997,29.465171400876393,-0.013953319663723658,0.5886057913382409,0.8213407082159684,0.011535278645315313,0.44032244477883475,-907.1190343683837,0.7159857716511389,1444.897674951728,76.69701994598947,303.1453799411047,-0.7702237419471187,0.0,1418.0,0.0,143692949.84
Kalamb,Jodmoha,20.3168697,78.2963941,2021,fallback_taluka_state,-0.2543461286012218,32.73751682371728,-0.024004550197924714,0.6188008488092231,0.8002380959137342,0.005122501593218153,0.38446987332781496,-915.8291255505951,0.6757308308658571,1236.5019616302086,81.41447835344214,303.2428571649774,-0.4055757128567935,0.06077348066298342,543.0,33.0,37712678.8
Kalamb,Jodmoha,20.3168697,78.2963941,2022,fallback_taluka_state,-1.462370841887042,31.52949211043145,-0.13487905688750323,0.5079263421196453,0.7740175983730607,0.01119932151369482,0.39054669324829183,-878.3702021846111,0.6245194527911822,1685.0537276862851,70.17515968772177,303.4476244907846,-0.20080838704982318,0.20689655172413793,812.0,168.0,71985555.35
Kalamb,Jodmoha,20.3168697,78.2963941,2023,fallback_taluka_state,0.08730078764526904,33.07916373996376,-0.11435107758157967,0.5284543214255684,0.7866647535944006,-0.033809287667191844,0.34553808406740505,-928.4284066441751,0.6088174950591942,1085.273423404718,100.56990773598298,304.43391693217046,0.7854840543363257,0.195326278659612,2268.0,443.0,292025668.24
Kalamb,Jodmoha,20.3168697,78.2963941,2024,fallback_taluka_state,-1.4715651261454838,31.520297826172992,-0.05510857156463757,0.5876968274425106,0.7823624657113126,0.007145777156747216,0.38649314889134456,-922.5270903944763,0.6796072029827757,1155.9847114225347,71.95117104329309,303.56737426120037,-0.08105861663425981,0.06366171003717472,2152.0,137.0,263922460.85
Kalamb,Jodmoha,20.3168697,78.2963941,2025,fallback_taluka_state,-3.744622288818261,29.247240663500225,0.022440299010676595,0.6652456980178247,0.8074029440976163,0.015813677962074415,0.39516104969667176,-913.4967417022515,0.7715562499197289,1264.5788835884066,86.71984859238228,302.85467784681606,-0.7937550310185795,0.0,869.0,0.0,102014834.3
Kalamb,Kalamb,20.3714183,78.3432616,2021,ok,-0.5313602823971567,31.960059645230867,-0.02940884311462016,0.6496624850614744,0.8068244746235501,0.008032568862320177,0.41586720023944834,-917.0048541660402,0.7071774002300529,1234.0841334072513,82.67935322206989,303.2852308023525,-0.39500406634896834,0.02069857697283312,773.0,16.0,58418083.05
Kalamb,Kalamb,20.3714183,78.3432616,2022,ok,-1.3728745972839367,31.118545330344066,-0.1486841005825696,0.5303872275935249,0.7861643524099942,0.009317323539738121,0.4171519549168664,-878.7917108728368,0.6415810475085363,1698.3336946197917,71.20958819913953,303.48886133536655,-0.19137353333513882,0.19148936170212766,705.0,135.0,57133762.83
Kalamb,Kalamb,20.3714183,78.3432616,2023,ok,-0.41997655936138445,32.07144336826662,-0.11296865880933049,0.5661026693667649,0.7901186086093188,-0.03321150658799997,0.3746231247891284,-928.1903455659389,0.6476356291879047,1098.123042278642,99.52853292988513,304.47434965898174,0.7941147902797456,0.1907949790794979,2390.0,456.0,246182386.2
Kalamb,Kalamb,20.3714183,78.3432616,2024,ok,-0.0097856649433141,32.48163426268471,-0.06831387953179052,0.6107574486443041,0.7922664610074934,0.00816740261666783,0.4160020339937959,-924.0094914627755,0.6710278622420918,1148.8547992067072,72.13058484232425,303.6225996611705,-0.05763520753142293,0.053039575683394534,2451.0,130.0,251891646.28
Kalamb,Kalamb,20.3714183,78.3432616,2025,ok,-3.249323853211373,29.242096074416636,0.029317009005140164,0.7083883371812355,0.815940789069333,0.012504687778428381,0.4203393191555565,-912.3646536250026,0.7988657712631955,1290.4588032194436,87.90307786865871,302.8879425549486,-0.7922923137532304,0.017410228509249184,919.0,16.0,95324284.01
Kalamb,Kotha,20.5239247,78.2740259,2021,ok,0.5035705748878214,35.757004281665466,-0.059876498312721384,0.559424174269918,0.8015540325437501,0.007992321597121701,0.43393382730621444,-928.4959673339212,0.6176801854571373,1117.8185866866859,79.80439300897497,303.62919252976656,-0.3930047621398288,0.027237354085603113,771.0,21.0,52838002.1
Kalamb,Kotha,20.5239247,78.2740259,2022,ok,0.7299353329686639,35.98336903974629,-0.15007376035524708,0.4692269122273917,0.7698366577710611,0.008882358863112503,0.4348238645722049,-888.411170050641,0.5568432091574405,1554.3767773797301,72.89938592347661,303.84124981095124,-0.1809474809550556,0.15888888888888889,900.0,143.0,67618906.01
Kalamb,Kotha,20.5239247,78.2740259,2023,ok,-1.1324090710448953,34.121024635732745,-0.11531965289422115,0.5039810196884179,0.804501959001489,-0.03218705269932464,0.3937544530097681,-939.2369157456309,0.6159211931083457,1000.7862658846304,96.65649504015119,304.859111169347,0.8369138774405743,0.13586751975912684,2657.0,361.0,238806499.61
Kalamb,Kotha,20.5239247,78.2740259,2024,ok,0.22514052037821952,35.47857422715585,-0.10255816522867485,0.5167425073539641,0.7647247974871889,0.0076275854408161415,0.43356909114990927,-935.9100547136662,0.5968319441628365,1037.4977635045807,78.80066131317903,303.98426349954684,-0.037933792359783086,0.03798449612403101,2580.0,98.0,230267346.93
Kalamb,Kotha,20.5239247,78.2740259,2025,ok,-3.1765985469602587,32.07683515981737,-0.0681589490391958,0.5511417235434434,0.776553874312165,0.012040819756917284,0.4379823254660101,-925.8016339310728,0.6883022149113973,1147.4358009001178,85.27713745866792,303.20658448267204,-0.81561280923424,0.0390625,896.0,35.0,83567358.83
Kalamb,Metikheda,20.2484277,78.4183717,2021,ok,-0.12384704985021135,33.26346736709448,-0.043005398857871364,0.602906214283837,0.7928903063638513,0.0101696852881724,0.44191070246015807,-925.0046360513408,0.6560845758635797,1287.9677321694276,81.39024852071006,303.41130907862885,-0.41592292785119683,0.050595238095238096,672.0,34.0,45002582.95
Kalamb,Metikheda,20.2484277,78.4183717,2022,ok,-0.6035998472067017,32.78371456973799,-0.12934910558447024,0.5165625075572389,0.7812432883841973,0.007596146837137598,0.4393371640091238,-889.8454525331807,0.6068518223116742,1719.0861236984756,66.9256804733728,303.62617663900704,-0.2010553674731594,0.22483221476510068,894.0,201.0,74462867.25
Kalamb,Metikheda,20.2484277,78.4183717,2023,ok,-0.018933581921690857,33.368380835023004,-0.12784722468653903,0.5180643884551696,0.7954199515022471,-0.031545537610580224,0.4001954795614058,-936.8217690926288,0.5981548810900692,1143.5139350172415,101.4960473372781,304.62839622446234,0.8011642179823574,0.15775034293552812,2916.0,460.0,300048547.61
Kalamb,Metikheda,20.2484277,78.4183717,2024,ok,-1.0092109692129005,32.378103447731775,-0.05224965062560785,0.5936619625161003,0.8057635959309208,0.00848185623578395,0.44022287340777017,-931.5484809657771,0.6675136964415246,1208.2216712854622,72.31029585798817,303.73498474654264,-0.09224725993727134,0.06458261765716249,2911.0,188.0,298003506.07
Kalamb,Metikheda,20.2484277,78.4183717,2025,ok,-4.206662650562451,29.180651766382233,0.0054040203519701395,0.6513156334936783,0.8083505275609182,0.010834795344315107,0.44257581251630085,-919.5744392242647,0.7690579435212422,1354.8703461409962,80.1701301775148,303.04901142838173,-0.7782205780984169,0.0,1390.0,0.0,140780287.88
Kalamb,Pimpalgaon(Ruikar),20.3714183,78.3432616,2021,fallback_taluka,-0.5313602823971567,31.960059645230867,-0.02940884311462016,0.6496624850614744,0.8068244746235501,0.008032568862320177,0.41586720023944834,-917.0048541660402,0.7071774002300529,1234.0841334072513,82.67935322206989,303.2852308023525,-0.39500406634896834,0.03089887640449438,712.0,22.0,52432774.59
Kalamb,Pimpalgaon(Ruikar),20.3714183,78.3432616,2022,fallback_taluka,-1.3728745972839367,31.118545330344066,-0.1486841005825696,0.5303872275935249,0.7861643524099942,0.009317323539738121,0.4171519549168664,-878.7917108728368,0.6415810475085363,1698.3336946197917,71.20958819913953,303.48886133536655,-0.19137353333513882,0.21807909604519773,885.0,193.0,72667904.98
Kalamb,Pimpalgaon(Ruikar),20.3714183,78.3432616,2023,fallback_taluka,-0.41997655936138445,32.07144336826662,-0.11296865880933049,0.5661026693667649,0.7901186086093188,-0.03321150658799997,0.3746231247891284,-928.1903455659389,0.6476356291879047,1098.123042278642,99.52853292988513,304.47434965898174,0.7941147902797456,0.1554030874785592,2915.0,453.0,268176304.44
Kalamb,Pimpalgaon(Ruikar),20.3714183,78.3432616,2024,fallback_taluka,-0.0097856649433141,32.48163426268471,-0.06831387953179052,0.6107574486443041,0.7922664610074934,0.00816740261666783,0.4160020339937959,-924.0094914627755,0.6710278622420918,1148.8547992067072,72.13058484232425,303.6225996611705,-0.05763520753142293,0.049096488237299694,2933.0,144.0,272742372.94
Kalamb,Pimpalgaon(Ruikar),20.3714183,78.3432616,2025,fallback_taluka,-3.249323853211373,29.242096074416636,0.029317009005140164,0.7083883371812355,0.815940789069333,0.012504687778428381,0.4203393191555565,-912.3646536250026,0.7988657712631955,1290.4588032194436,87.90307786865871,302.8879425549486,-0.7922923137532304,0.0019193857965451055,1042.0,2.0,112372288.91
Kalamb,Sawargaon,20.5361222,77.7586555,2021,ok,-0.8715074766563352,33.19116122846363,-0.03029108421722388,0.5583310996976072,0.8056626825668571,0.0009589033346632056,0.4239149882426008,-927.1825785735097,0.6038233716188964,1032.4108435759624,83.93135216857222,303.1619436686937,-0.3856623932431832,0.023143683702989394,1037.0,24.0,71760266.1
Kalamb,Sawargaon,20.5361222,77.7586555,2022,ok,-1.3889827723796475,32.67368593274032,-0.09042914274094627,0.4981930411738857,0.8198408749040673,0.014600521262483363,0.4375566061704214,-891.4716954468846,0.5732381435030313,1386.6491922252656,75.58182934895586,303.31441948243224,-0.23318657950502145,0.20489296636085627,981.0,201.0,74967482.43
Kalamb,Sawargaon,20.5361222,77.7586555,2023,ok,0.3044461717981626,34.36711487691813,-0.12150484391706191,0.46711733999776944,0.8090767518743723,-0.03153562287552724,0.3914204620324103,-941.7908365611376,0.5206826704599992,887.447812180342,99.14523292072188,304.37859761951654,0.8309915575796888,0.1512407780013414,2982.0,451.0,274157050.57
Kalamb,Sawargaon,20.5361222,77.7586555,2024,ok,-0.8213612654337287,33.24130743968622,-0.025932208775278628,0.5626899751395532,0.8314821606942564,0.010333347804801513,0.4332894327127392,-931.2024277372947,0.60415031318364,992.4800625435236,69.86185391665879,303.4474861213672,-0.10011994056928297,0.061938061938061936,3003.0,186.0,274023444.91
Kalamb,Sawargaon,20.5361222,77.7586555,2025,ok,-3.9812903077160033,30.081378397403952,-0.03717187962033706,0.5514503042944945,0.781029162288211,0.010813191561038698,0.43376927646897656,-930.6023294622247,0.6594973421974973,998.4555195576457,83.11036568080884,302.76263323832205,-0.7849728236147505,0.010160880609652836,1181.0,12.0,118224822.05
Kelapur,Chalbardi,19.9788342,78.5610008,2021,ok,0.203715155947359,34.824259624176655,-0.04126390699223728,0.5849309347384167,0.7900406922457105,0.011957517786020513,0.4260843130624779,-912.9632419669605,0.6520393659885119,1281.8548550793166,80.71936477838352,303.44518046017,-0.46614766430520477,0.05744520030234316,1323.0,76.0,101621148.95
Kelapur,Chalbardi,19.9788342,78.5610008,2022,ok,-1.0638477876798174,33.55669668054947,-0.08629212649171604,0.5399027152389377,0.7913031270736564,0.010803583604503082,0.4249303788809602,-882.5936463979015,0.6478383433678506,1662.5372799396107,67.2799241526428,303.6874120707784,-0.22391605369693626,0.13113695090439276,1548.0,203.0,134604183.67
Kelapur,Chalbardi,19.9788342,78.5610008,2023,ok,-0.28530291402880487,34.33524155420049,-0.11593764897409968,0.5102571927565542,0.7793803381837141,-0.03273605551474925,0.38139073976170823,-926.2480322317033,0.6108777721296597,1115.363592181677,105.18056411471915,304.67232128215204,0.7609931576769092,0.12174940898345153,2538.0,309.0,263972087.92
Kelapur,Chalbardi,19.9788342,78.5610008,2024,ok,-0.8405796593713722,33.77996480885791,-0.08805712923025875,0.5381377125003951,0.7917778486112431,0.006040637532616398,0.42016743280907376,-917.7819888170026,0.6420498277979152,1221.500523084554,72.668784072055,303.8247563583445,-0.08657176613113035,0.055057096247960846,2452.0,135.0,251551898.0
Kelapur,Chalbardi,19.9788342,78.5610008,2025,ok,-3.937097351444646,30.683447116784627,-0.04087524548140427,0.58531959624925,0.7817822459474835,0.01542255902632574,0.4295493543027835,-897.4365665978229,0.7465835366674891,1476.4252421604,70.8097653472387,303.13991815225324,-0.7714099722221293,0.02805755395683453,1390.0,39.0,159476767.49
Kelapur,Kelapur,20.0211172,78.5335782,2021,ok,-0.824642671037057,34.25878040272216,-0.03730307894691815,0.5638691907884946,0.7789131851079713,0.012092975916199594,0.4310327966546156,-913.0284982420483,0.6528159636130774,1260.4294508048836,79.41139120545868,303.46843034385984,-0.4617294554304119,0.0673665791776028,1143.0,77.0,76906295.51
Kelapur,Kelapur,20.0211172,78.5335782,2022,ok,0.4818560067130419,35.565279080472244,-0.10343857261687131,0.4977336971185421,0.7633629073334834,0.009697579750102128,0.4286374004885175,-881.6285706952547,0.578805816662607,1647.2025905545522,68.33747156937075,303.715794511992,-0.21436528729867935,0.18883610451306412,1684.0,318.0,127368158.66
Kelapur,Kelapur,20.0211172,78.5335782,2023,ok,-0.25518484662429497,34.828238227134904,-0.11245684466345253,0.4887154250719607,0.7768591227301261,-0.03132658641105081,0.38761323432736516,-926.2106693266179,0.5893280496028033,1098.0666846921833,104.81292645943897,304.7139330936977,0.7837732944074209,0.14916931778013431,2829.0,422.0,284968628.64
Kelapur,Kelapur,20.0211172,78.5335782,2024,ok,-0.46577103006325465,34.61765204369594,-0.08348589101711133,0.5176863787183017,0.7790633183686522,0.006981149125363654,0.42592096986377936,-918.395619647283,0.6129023322251265,1194.329070498429,71.6769806671721,303.8406419678066,-0.08951783148413961,0.06097115735669952,2739.0,167.0,269168114.02
Kelapur,Kelapur,20.0211172,78.5335782,2025,ok,-3.9361071395196743,31.14731593423954,-0.020618429129666282,0.5805538406057471,0.7847015683301546,0.014272249695087329,0.43321207043350324,-896.9864590843632,0.734125212978066,1458.197185459202,70.74834154662624,303.15760057639244,-0.7725592228983108,0.026348808030112924,1594.0,42.0,166427807.2
Kelapur,Kranji,20.0211172,78.5335782,2021,fallback_taluka,-0.824642671037057,34.25878040272216,-0.03730307894691815,0.5638691907884946,0.7789131851079713,0.012092975916199594,0.4310327966546156,-913.0284982420483,0.6528159636130774,1260.4294508048836,79.41139120545868,303.46843034385984,-0.4617294554304119,0.05753739930955121,869.0,50.0,66412583.01
Kelapur,Kranji,20.0211172,78.5335782,2022,fallback_taluka,0.4818560067130419,35.565279080472244,-0.10343857261687131,0.4977336971185421,0.7633629073334834,0.009697579750102128,0.4286374004885175,-881.6285706952547,0.578805816662607,1647.2025905545522,68.33747156937075,303.715794511992,-0.21436528729867935,0.14794520547945206,1460.0,216.0,120916584.28
Kelapur,Kranji,20.0211172,78.5335782,2023,fallback_taluka,-0.25518484662429497,34.828238227134904,-0.11245684466345253,0.4887154250719607,0.7768591227301261,-0.03132658641105081,0.38761323432736516,-926.2106693266179,0.5893280496028033,1098.0666846921833,104.81292645943897,304.7139330936977,0.7837732944074209,0.11551020408163265,2450.0,283.0,262476347.0
Kelapur,Kranji,20.0211172,78.5335782,2024,fallback_taluka,-0.46577103006325465,34.61765204369594,-0.08348589101711133,0.5176863787183017,0.7790633183686522,0.006981149125363654,0.42592096986377936,-918.395619647283,0.6129023322251265,1194.329070498429,71.6769806671721,303.8406419678066,-0.08951783148413961,0.044972422571064916,2357.0,106.0,254604338.91
Kelapur,Kranji,20.0211172,78.5335782,2025,fallback_taluka,-3.9361071395196743,31.14731593423954,-0.020618429129666282,0.5805538406057471,0.7847015683301546,0.014272249695087329,0.43321207043350324,-896.9864590843632,0.734125212978066,1458.197185459202,70.74834154662624,303.15760057639244,-0.7725592228983108,0.0,1071.0,0.0,125197790.38
Kelapur,Pahapal,19.997991,78.4910059,2021,ok,-0.46072740131711354,34.22500997698028,-0.03141162295945232,0.5846984232490788,0.7978883969194314,0.01150739529951007,0.43223739535401556,-912.0503544370881,0.6607355446395292,1270.006152925928,79.86156544825297,303.49539336764764,-0.46593047753985023,0.055322715842414084,1193.0,66.0,86409260.6
Kelapur,Pahapal,19.997991,78.4910059,2022,ok,0.38913453136347753,35.07487190966087,-0.12407913507109,0.49203091113744096,0.7733438590047396,0.008759218391673165,0.42948921844617816,-881.1245808261357,0.5772324460553508,1652.387096276616,66.9671454985066,303.7450599518258,-0.21626389336215257,0.16594694632942628,1621.0,269.0,130839610.39
Kelapur,Pahapal,19.997991,78.4910059,2023,ok,-0.3402274877549057,34.34550989054248,-0.11901530766192729,0.49709473854660385,0.7899459703791465,-0.02949419582665966,0.391235804227846,-925.638673657388,0.5957668482408399,1101.9114031225677,104.47774143080642,304.755262751648,0.7939389064605086,0.13212634822804314,2596.0,343.0,262089526.32
Kelapur,Pahapal,19.997991,78.4910059,2024,ok,-0.1528908893169702,34.53284648898043,-0.06811159294365454,0.5479984532648764,0.808821302132702,0.008045483037852954,0.428775483092358,-917.7928920210486,0.6270621050049812,1199.00155260529,70.16270800739584,303.8645754654057,-0.09674837978243862,0.06938775510204082,2695.0,187.0,275328439.47
Kelapur,Pahapal,19.997991,78.4910059,2025,ok,-4.457285569264203,30.228451809033203,-0.006204486703528176,0.6099055595050029,0.8191157263033177,0.013417876826192379,0.4341478768806975,-896.6673043840425,0.7653040677757355,1460.2492950831154,74.10842459583748,303.1821999565775,-0.779123888610536,0.029966703662597113,1802.0,54.0,204566864.82
Kelapur,Pandharkawada,20.0231391,78.5477347,2021,ok,-0.8327926942685623,34.24545994021197,-0.03671232326702307,0.568866329982283,0.7826207088535623,0.012445945191282448,0.4307114391408209,-912.4094950213392,0.6543173096561503,1258.4912794015283,79.29742666224345,303.4522814276199,-0.4605867772678556,0.05,840.0,42.0,57682734.35
Kelapur,Pandharkawada,20.0231391,78.5477347,2022,ok,0.3783063054027076,35.45655893988324,-0.09736356615624367,0.5082150870930634,0.7667448612855076,0.010146850588688543,0.42841234453822663,-880.9304729807682,0.5863671174342409,1647.0365443418234,68.45817733756691,303.6982458546166,-0.21462235027116475,0.13070378963650425,1293.0,169.0,99696753.11
Kelapur,Pandharkawada,20.0231391,78.5477347,2023,ok,-0.2783456278232734,34.799907006657264,-0.11249302669783427,0.4930856265514726,0.7799329929635858,-0.03227495024821639,0.38599054370132213,-925.2286511085027,0.5911858233352684,1100.3566848223509,104.7217667409127,304.68926509401393,0.7763968891264009,0.10141617176793057,2189.0,222.0,210362701.08
Kelapur,Pandharkawada,20.0231391,78.5477347,2024,ok,-0.5264738991012526,34.55177873537927,-0.08825788266588748,0.5173207705834195,0.7756098426875782,0.006417315988076863,0.4246828099376153,-917.5639789655994,0.6121102208100992,1194.8764669470888,72.4451447798682,303.8270358380925,-0.08583236679540414,0.0577012563983248,2149.0,124.0,207943304.99
Kelapur,Pandharkawada,20.0231391,78.5477347,2025,ok,-3.905452945456536,31.172799689024018,-0.021039661433448917,0.5845389918158581,0.7805594292686393,0.014761733654222902,0.43302722760376156,-895.8188708455285,0.7355163433951744,1463.46086908809,69.79593384199798,303.1433982661347,-0.7694699387533478,0.0,982.0,0.0,101430904.55
Kelapur,Patanbori,20.0211172,78.5335782,2021,fallback_taluka,-0.824642671037057,34.25878040272216,-0.03730307894691815,0.5638691907884946,0.7789131851079713,0.012092975916199594,0.4310327966546156,-913.0284982420483,0.6528159636130774,1260.4294508048836,79.41139120545868,303.46843034385984,-0.4617294554304119,0.08440514469453377,1244.0,105.0,96536184.39
Kelapur,Patanbori,20.0211172,78.5335782,2022,fallback_taluka,0.4818560067130419,35.565279080472244,-0.10343857261687131,0.4977336971185421,0.7633629073334834,0.009697579750102128,0.4286374004885175,-881.6285706952547,0.578805816662607,1647.2025905545522,68.33747156937075,303.715794511992,-0.21436528729867935,0.14509068167604752,1599.0,232.0,135492823.06
Kelapur,Patanbori,20.0211172,78.5335782,2023,fallback_taluka,-0.25518484662429497,34.828238227134904,-0.11245684466345253,0.4887154250719607,0.7768591227301261,-0.03132658641105081,0.38761323432736516,-926.2106693266179,0.5893280496028033,1098.0666846921833,104.81292645943897,304.7139330936977,0.7837732944074209,0.15390781563126252,2495.0,384.0,251286695.94
Kelapur,Patanbori,20.0211172,78.5335782,2024,fallback_taluka,-0.46577103006325465,34.61765204369594,-0.08348589101711133,0.5176863787183017,0.7790633183686522,0.006981149125363654,0.42592096986377936,-918.395619647283,0.6129023322251265,1194.329070498429,71.6769806671721,303.8406419678066,-0.08951783148413961,0.06990759341100844,2489.0,174.0,249900957.73
Kelapur,Patanbori,20.0211172,78.5335782,2025,fallback_taluka,-3.9361071395196743,31.14731593423954,-0.020618429129666282,0.5805538406057471,0.7847015683301546,0.014272249695087329,0.43321207043350324,-896.9864590843632,0.734125212978066,1458.197185459202,70.74834154662624,303.15760057639244,-0.7725592228983108,0.023710729104919975,1687.0,40.0,190408560.92
Kelapur,Runza,20.1697109,78.4930276,2021,ok,0.5464315635815137,34.286151790714996,-0.043990945436637105,0.5694234246886989,0.7753276815830892,0.013280400638790707,0.4397187016682198,-907.112959590402,0.6195884625342902,1287.09487260452,79.37615417396657,303.49534636406054,-0.41840513832690995,0.0359828141783029,1862.0,67.0,127323475.01
Kelapur,Runza,20.1697109,78.4930276,2022,ok,0.8393750921344455,34.57909531926794,-0.11422242628251913,0.49919194384281645,0.764038341637769,0.0075296828849870465,0.4339679839144168,-872.2621358635339,0.5655238208908344,1725.4080163389776,68.47824234101991,303.7333972292892,-0.1803542730981311,0.19464371114299378,2091.0,407.0,165907120.26
Kelapur,Runza,20.1697109,78.4930276,2023,ok,0.040666836140238555,33.780387063273714,-0.10855595358326854,0.5048584165420676,0.807989957747979,-0.031763696336250376,0.3946746046931791,-917.5530419254227,0.5847721548910801,1155.7862617625303,102.17723377053838,304.7240090172474,0.8102575148602006,0.1140695915279879,3305.0,377.0,327061372.49
Kelapur,Runza,20.1697109,78.4930276,2024,ok,-0.6712751890967589,33.068445038036735,-0.04717634186000945,0.5662380282653262,0.8272051128495855,0.006692243546730979,0.43313054457616074,-913.2746895271049,0.6403903754711123,1209.6127335531455,71.88517448742837,303.84203026399706,-0.07172123839005815,0.05247285886610374,3316.0,174.0,321105165.87
Kelapur,Runza,20.1697109,78.4930276,2025,ok,-4.563185134334583,29.176535092798915,-0.023571070811914722,0.589843299313421,0.8209478939083713,0.012144986940282897,0.43858328796971285,-895.7227148304173,0.7325255380122193,1430.3354276197285,76.42156352100002,303.15501887873006,-0.758732623656692,0.0,1993.0,0.0,210670425.47
Mahagaon,Fulsawangi,19.723282,77.8763294,2021,ok,0.15400457093666198,35.292395554711476,-0.060183852276968645,0.5302936186319851,0.75813869811388,0.005701964870741285,0.35008443550636703,-893.0437576066022,0.6076785100845918,1229.3766946989456,87.07074687811591,302.866628089058,-0.5794734013491752,0.05793991416309013,932.0,54.0,53893950.84
Mahagaon,Fulsawangi,19.723282,77.8763294,2022,ok,1.644145781313473,36.78253676508827,-0.09314453271003385,0.4973329381989206,0.7703512208149846,0.024474475264288816,0.3688569458999148,-862.1567595433921,0.5533302889073977,1603.316970210264,75.02901096814011,303.1382311760968,-0.30787031431039436,0.20970873786407768,2060.0,432.0,127909260.45
Mahagaon,Fulsawangi,19.723282,77.8763294,2023,ok,-0.22111245406493638,34.91727852970987,-0.0791494594927877,0.511328011416167,0.7616686623856038,-0.033050301874111246,0.3113321687615141,-905.6828801924951,0.6047188148606062,1076.1961538517585,100.34642229713684,304.1546392205499,0.7085377301423158,0.08053402239448751,4644.0,374.0,324947158.79
Mahagaon,Fulsawangi,19.723282,77.8763294,2024,ok,-1.3222572610962162,33.81613372267858,-0.06605082518599413,0.5244266457229604,0.8007028095955938,0.018000994267488007,0.36238346490311374,-896.377972638034,0.636661766584247,1189.0621471695401,77.4275200607758,303.2971810180935,-0.14892047231358857,0.06202290076335878,4192.0,260.0,292310808.54
Mahagaon,Fulsawangi,19.723282,77.8763294,2025,ok,-4.95041094400437,30.187980039770434,-0.03154516365897631,0.5589323072499786,0.7553977209870977,0.019576359724843465,0.3639588303604691,-882.7151016111779,0.7389538957141588,1354.6475709459762,74.81411139072218,302.57615682225156,-0.8699446681561049,0.0,2445.0,0.0,193518614.09
