LST_anom_C,LST_mean_C,NDVI_anom,NDVI_mean,SAR_VV_mean_dB,SPI30_min,VHI_mean,cumRain_mm,drySpellDays,dry_spell_julaug,gdd_surplus,heavy_rain_days,june_rain_mm,lst_anom_augsep,ndvi_slow_greenup,oct_rain_mm,sm_anom,sm_mean,sm_wet_days,tmax_anom_C,tmax_mean_C,district,taluka,revenue_circle,lat,lon,year
-0.4013389598797302,34.23313826755138,-0.07549586755915058,0.5361974051082689,-8.22837465755613,-898.3402882294474,0.47872990752750044,912.5915890881631,101.89023702031604,35.33488525206923,0.20626720067227372,0.16831264108352145,94.83858690721993,-0.20549494135498286,-0.1506280168359669,9.470839567140496,-0.03005805821911513,0.3377105807116523,84.13797968397293,0.8471957401672864,303.86986171849,Amravati,Anjangaon Surji,Bhandaraj,21.173047,77.196071,2023
0.13207859162966695,34.7665558190608,-0.09990952705668425,0.5117837456107351,-7.688855741374688,-895.6059923163767,0.4748710322496942,939.9859011493647,75.87612866817157,22.256913092550793,-0.02300489347489424,0.0,190.03668960700472,-0.9937156430103631,0.08584622131301733,55.2581945178947,0.012510440269441599,0.3802790792002088,110.71265989465765,-0.09602571123321618,302.9266402670892,Amravati,Anjangaon Surji,Bhandaraj,21.173047,77.196071,2024
-4.02215382257065,30.61232340486048,-0.06171336034821506,0.5499799123192044,-7.310065023545112,-891.6462026036138,0.4068731936388076,978.6726324682429,86.37857411587663,25.939051918735895,-0.13731560114733168,0.0,170.85370173191538,-0.7124284910163833,-0.05471818801730627,54.98354224284217,0.01371346183055167,0.38148210076131894,107.42531978931527,-0.7863415900054687,302.23632438831646,Amravati,Anjangaon Surji,Bhandaraj,21.173047,77.196071,2025
1.043510194469094,36.82370850733764,-0.09832872862041567,0.4632917424622588,-8.463265104383341,-918.7333072390096,0.4926684858334074,791.36171286116,97.09249153180279,25.031191193074893,-0.03354443933724156,1.0,223.7472314136703,1.175292574260753,0.0375621612721114,10.51271480947767,-0.020345461522287826,0.4001078584745816,81.83590515619122,-0.02990724613251384,303.60016046836927,Amravati,Anjangaon Surji,KapusTalani,21.1213725,77.3003036,2018
2.8975462664398197,38.67774457930835,-0.11408764740935895,0.4475328236733157,-7.970344986636677,-907.8760235957513,0.5176249574776912,892.8054533353364,90.2804384644336,34.47807677832142,0.5173679388542602,0.0,113.92502967561752,-2.4199383134215835,-0.05489809465562665,46.360652028325376,0.00469276112708192,0.4251460811239518,113.4922845314264,0.005198614658335604,303.6352663291603,Amravati,Anjangaon Surji,KapusTalani,21.1213725,77.3003036,2019
0.18785426201343386,35.96805257488198,0.0036270658219378525,0.5652475369046126,-7.592993752918872,-891.958562157751,0.5417114665873098,1040.2560936722682,66.11446179902144,18.417246894994356,-0.31577945516648687,0.38464433571697415,215.06220500930783,-0.09497160212865693,0.0239476147911178,74.32788318555328,0.022323482466154895,0.4427768024630249,115.49228453142645,0.005358137208112654,303.63542585170995,Amravati,Anjangaon Surji,KapusTalani,21.1213725,77.3003036,2020
0.4179850422700611,36.19818335513862,-0.04735775780955964,0.5142627132731151,-8.164743893708094,-903.6110157932452,0.5135918719115657,932.4045793852459,86.19138125705683,36.11182724877683,-0.3109230560314471,0.08298833270605947,224.4214886260698,1.4604615333355413,0.02121757856605195,65.14130068955942,0.0046200826057548605,0.42507340260262383,98.6718103123824,-0.28205596306061786,303.34801175144094,Amravati,Anjangaon Surji,KapusTalani,21.1213725,77.3003036,2021
0.10727518705084327,35.88747349991938,-0.09363271703675827,0.46798775404591664,-7.864016487360172,-873.3423089113655,0.4776146950535663,1212.9767936119067,74.74698908543469,23.935265336846076,0.09204767959242069,0.2778039141889349,186.3736712618076,0.9855404572114499,-0.010325517500940913,78.39233497842882,0.009302982535344798,0.4297563025322146,107.49228453142648,-0.1639970169946773,303.4660706975069,Amravati,Anjangaon Surji,KapusTalani,21.1213725,77.3003036,2022
0.32771731009632554,36.107915622964875,-0.09957408104378375,0.46204639003889086,-8.695928987026553,-906.5210641879831,0.4777233455572471,904.9911339734568,104.08218855852465,36.78349642453897,0.2553317385026601,0.6604252916823486,94.06212508534867,-0.1282210219003314,-0.04534106134738427,9.376568634145729,-0.032198443683805096,0.388254876313064,81.32818968761762,0.9075678913100208,304.53763560581194,Amravati,Anjangaon Surji,KapusTalani,21.1213725,77.3003036,2023
-0.6267248130509873,35.153473499817565,-0.09969782597332,0.46192264510935493,-7.9380029248698225,-906.3880729608426,0.4598768911274931,906.143258092273,74.05038577342869,24.415223936770794,-0.0006947648656714768,0.0,189.9234173437416,-1.8459198677164146,0.012565280391418895,56.47662980102635,0.010093379821352864,0.43054669981822197,107.0,-0.11340853490731101,303.51665917959446,Amravati,Anjangaon Surji,KapusTalani,21.1213725,77.3003036,2024
-3.927359472966722,31.85283883990182,-0.06325689583071974,0.49836357525195535,-7.516783565571456,-902.770037133373,0.4189557202858283,939.8192787446551,87.63342115167481,27.59851336093338,-0.15634080099232148,0.0,172.1053353393865,-2.3669351879064977,-0.07983848560406473,56.90989127260532,0.010565510258750325,0.43101883025561993,107.52314640572074,-0.79710252496996,302.83296518953136,Amravati,Anjangaon Surji,KapusTalani,21.1213725,77.3003036,2025
1.622977769395355,38.06476146518896,-0.10085389320566152,0.4218302085131989,-9.094429481602715,-915.4249423770187,0.4954965674742512,755.7383386333101,99.58841535201319,26.306380974805744,-0.018302257176374896,1.0,218.8415222970968,3.087419847485336,0.02784983753237579,9.578584147947995,-0.023022262615155675,0.39559635898507406,78.97221568165766,-0.01616372745417412,303.698007214936,Amravati,Anjangaon Surji,Kokarda,21.0245648,77.3509292,2018
2.928753349488549,39.37053704528214,-0.0903484812809042,0.4323356204379565,-8.469294103400737,-907.5432019204851,0.528445932980468,824.27982004856,90.74617376971982,35.550129503178724,0.5188702346852245,0.0,114.09527075566388,-2.8130759394836864,-0.05906302095596893,47.64777788733044,0.004860286834861137,0.4234789084350908,109.06074876383327,0.0322988184942396,303.7464697608846,Amravati,Anjangaon Surji,Kokarda,21.0245648,77.3509292,2019
1.3650780513884333,37.80686174718203,-0.00354781048060069,0.51913629123826,-8.142928910931225,-888.9098057869533,0.5521284483660731,986.2631069161662,68.98596656463386,18.455851189074647,-0.31899712292211096,0.6120555686366848,202.1097548803646,0.5705988444243528,0.02880224864610314,68.44140162599413,0.019388022118887387,0.438006643719117,109.94739816340952,0.006319770775214862,303.7204907131656,Amravati,Anjangaon Surji,Kokarda,21.0245648,77.3509292,2020
0.8948939123032813,37.336677608096885,-0.06694584150903911,0.4557382602098213,-8.784778235892876,-905.6207715571729,0.5026546715458132,841.0125101542118,86.91773016246762,35.86380974805746,-0.3107967214059663,0.0,206.81519599527874,,-0.005617779609135861,58.47610203040919,0.001682426587308142,0.4203010481875379,95.7760301389216,-0.29221510516240473,303.421955837228,Amravati,Anjangaon Surji,Kokarda,21.0245648,77.3509292,2021
