FAPAR_anom,FAPAR_mean,NDVI_anom_full,NDVI_augsep,NDVI_junjul,NDVI_oct,SAR_VH_augsep_dB,SAR_VH_junjul_dB,SAR_VH_oct_dB,SM_augsep,SM_junjul,SM_oct,rain_augsep_mm,rain_junjul_mm,rain_oct_mm,district,taluka,revenue_circle,lat,lon,year
0.015852599396030377,0.3572297782216579,0.031674549959600944,0.7072834367892343,0.33310864883434427,0.7043802975739197,-14.470357978068,-17.20821026889035,-14.679318852345135,0.35429147275629336,0.31499184407096104,0.30721273299778296,497.2756890214655,611.8367548654868,43.28965250139463,Yavatmal,Arni,Arni,20.0538582,77.9942367,2024
0.0577287141898722,0.39475022933556053,0.15742902930153144,0.7755785449435549,0.52831263520854,0.6955329979689198,-14.559765963286821,-16.693004265232524,-15.082484097594879,0.35398541311431425,0.321985811582111,0.2993572096497272,510.27741369323394,593.3800012604844,86.0715074667004,Yavatmal,Arni,Borgaon,20.5209133,78.0791852,2020
0.03464941801356686,0.37602659683919437,0.09438433114905424,0.6402555806956028,0.556440080079606,0.643554027672479,-14.320478069476518,-16.23590563021281,-15.290978915767397,0.354681954296183,0.3186853181872971,0.30726585242900095,482.3996043858022,556.9983586150163,98.50290695471595,Yavatmal,Arni,Arni,20.0538582,77.9942367,2020
-0.021399847969387327,0.3156216671763012,-0.04418863847252004,0.6000932816903626,0.27041409120967363,0.5745211940862502,-15.794781092528149,-18.367686168433632,-16.233177132215953,0.3166934916963654,0.35029450602307566,0.24335203858759405,357.2086689276669,661.4479191165638,9.830868298767205,Yavatmal,Arni,Borgaon,20.5209133,78.0791852,2018
0.012456740864414784,0.35383391969004224,0.02166841947354247,0.5982744140131416,0.4171744254643669,0.6613133671341925,-14.201643229365104,-16.505129767354674,-14.68381282350247,0.3437722834608065,0.32282559950980755,0.3289346927558048,528.1318368171092,603.3761992839541,59.27037658440156,Yavatmal,Arni,Arni,20.0538582,77.9942367,2021
-0.002233175974980352,0.3391440028506471,-0.00774930544432461,0.713550225865555,0.24547543356709642,0.640779188779378,-15.028733523504485,-17.626946260667964,-15.21060351742223,0.34666707712967726,0.27780084993190346,0.2898282634773609,433.501865294483,611.4579611137069,1.6740967466286227,Yavatmal,Arni,Arni,20.0538582,77.9942367,2023
-0.0403751491017517,0.3010020297238759,-0.017365349796106277,0.698669926712156,0.24108169422858222,0.6601592683851404,-14.871583089625823,-17.512722851527165,-14.579197419539511,0.3602324013822092,0.31724686595280127,0.34075533399263774,550.1318010038855,887.5513639453295,106.73616272488988,Yavatmal,Arni,Arni,20.0538582,77.9942367,2022
-0.016120506069221014,0.3209010090764676,-0.03725176623114164,0.5281805866515518,0.27738582967266545,0.6984453450474706,-15.193884985405834,-18.89210388715661,-14.510564365873638,0.36397727223400095,0.22141119855075575,0.320971157286897,596.3763945196386,417.2241104739273,37.309769750255164,Yavatmal,Arni,Borgaon,20.5209133,78.0791852,2019
-0.006873796191489018,0.3345033826341383,0.03616919341845023,0.6036153098938591,0.41451449843631527,0.7077272744503413,-14.499737045443206,-17.156665491630335,-15.00239125648846,0.3523290535213371,0.3144001203156314,0.326997891260513,695.9947464484851,508.4002286338449,98.02700119613068,Yavatmal,Arni,Arni,20.0538582,77.9942367,2025
-0.05439793976966879,0.28262357537601973,-0.046751860699990516,0.6687390660179806,0.17643265670020314,0.6544011525199563,-15.5785849681144,-19.152005974891406,-15.354261090457474,0.35510549650696327,0.31664258928608874,0.3334418864816301,563.0617856122244,878.5776263695526,102.03885887573577,Yavatmal,Arni,Borgaon,20.5209133,78.0791852,2022
0.03196255939520526,0.3689840745408938,0.029317750245800116,0.7191619400752604,0.2974631347125785,0.7162508289641489,-14.6161602492109,-17.424838253315063,-15.057908595049296,0.34190582874044123,0.3209585389869765,0.3258958032101239,462.62081945421096,587.9789328955212,52.1487742095804,Yavatmal,Arni,Borgaon,20.5209133,78.0791852,2021
-0.025007289719163564,0.31472592684621276,-0.029348779032209164,0.5848359710186108,0.3452698536723966,0.5185484680589099,-15.466965964916703,-17.365115251188943,-16.604923652959204,0.3230951810211101,0.33324037912488386,0.24089877587063155,366.91037624887224,663.9354658630267,6.5265993991573055,Yavatmal,Arni,Jawala,20.1470926,77.9561519,2018
-0.005922457099552961,0.3310990580461357,-0.025538959404192797,0.6783133689165997,0.2151848436540551,0.6467402248358604,-15.920929759369503,-19.32812735956867,-15.676083528597436,0.3403648499612866,0.2857881291295183,0.2785887688653154,417.0783465194642,547.0771732599248,8.456132124899513,Yavatmal,Arni,Borgaon,20.5209133,78.0791852,2023
0.016384869954087933,0.3534063850997764,-0.000686294595413502,0.6418873140144536,0.300544559775164,0.7183323083463228,-15.094330921192446,-18.758235689786027,-15.372099654783206,0.3629491266170586,0.32466003323816445,0.2936465888659429,368.4998804590184,623.1279333325587,51.699727279651114,Yavatmal,Arni,Borgaon,20.5209133,78.0791852,2024
-0.009832138477537018,0.32990107808783914,-0.028812226596835876,0.528677335795804,0.3169811822228535,0.7027521002036273,-15.161632443894092,-18.281762887434848,-14.558627253406401,0.34544017399221655,0.22302947279155635,0.30933798558644143,550.2610677123183,418.3090171552149,39.086525626394135,Yavatmal,Arni,Jawala,20.1470926,77.9561519,2019
