taluka,revenue_circle,lat,lon,year,geocode_flag,LST_anom_C,LST_mean_C,NDVI_anom,NDVI_mean,NDVI_peak,SM_anom,SM_mean,SPI30_mean,VHI_mean,cumRain_mm,drySpellDays,tmax_K_mean,tmax_anom_K,dry_spell_julaug,gdd_surplus,heavy_rain_days,june_rain_mm,lst_anom_augsep,ndvi_slow_greenup,oct_rain_mm,sm_wet_days,farmers_total,area_ha,sum_insured_rs,claim_total_lac,claim_yield_lac,claim_local_lac,claim_prevented_lac,claim_postharvest_lac,claim_midterm_lac,rate_total,rate_yield,rate_local,rate_prevented,rate_postharvest,rate_midterm
Wani,Shindola,19.8728245,79.0340137,2022,ok,0.5775596340007914,35.250448970719425,-0.0920483174783846,0.5031030600643684,0.7467015579611341,0.008410939013168,0.4420933730014006,-894.436547268679,0.5790650095528658,1762.748945916151,71.71818828551102,304.2112789012221,-0.2007058793354569,17.867014465259658,0.10918415181224216,7.865496798672039,47.19064970339873,0.5242027383830896,2.6069645842472817,109.56867695700535,115.77756699075171,474.0,791.08,36258123.37,88.0,53.0,29.0,0.0,6.0,0.0,0.2427042323784779,0.14617413995521966,0.07998207657927113,0.0,0.01654801584398713,0.0
Wani,Shindola,19.8728245,79.0340137,2023,ok,-0.0818148762016764,34.59107446051699,-0.1084538516261367,0.4866975259166157,0.7317219288365088,-0.0295831456437436,0.4040992883444885,-933.8210476005372,0.5823682748033705,1237.039546289765,99.79734408347164,305.06242525903855,0.6504404784807107,27.157220773061425,0.32777586753028815,5.780554896846099,5.802709690891849,-0.4323935306865482,2.2648533927745693,16.547661141442383,77.42684372776854,2528.0,5226.84,238826493.97,255.0,12.0,243.0,0.0,0.0,0.0,0.10677207363435634,0.0050245681710285334,0.10174750546332781,0.0,0.0,0.0
Wani,Shindola,19.8728245,79.0340137,2024,ok,-0.2002439249465177,34.47264541177213,-0.0693094572430173,0.5258419202997358,0.7615531864692141,0.0031453530770082,0.4368277870652403,-929.7258689759904,0.6142554156238936,1291.5990479545517,74.81764287408109,304.38694770015235,-0.0250370804052987,13.237372539720177,0.014240127848668335,1.1983874792506521,92.93528264055382,-2.0029850570480994,1.9941665382198455,38.21722290820777,106.57861038653066,2566.0,6037.36,276457680.18,91.0,0.0,90.0,0.0,1.0,0.0,0.03291643044271746,0.0,0.03255471142686343,0.0,0.00036171901585403806,0.0
Wani,Shindola,19.8728245,79.0340137,2025,ok,-4.659820196692055,30.01306914002661,0.0032812201525816,0.5984325976953343,0.7592392691573492,0.0126937464645744,0.4463761804528069,-909.396840945764,0.7655386039491541,1563.034809617705,72.35745790846572,303.6996283439908,-0.7123564365667996,15.774863647142519,-0.26773818667885935,3.5494901588807215,58.1167219943346,-3.0063671454205623,0.33063397398655453,134.41007321449516,108.36134692909648,696.0,1125.22,66691229.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wani,Shirpur,20.120056,77.9114342,2021,ok,0.1825847084107913,34.532113993531084,-0.0277249034545626,0.5621950284920519,0.76913804280911,0.0030757511999648,0.4178830299257328,-912.8559947794664,0.6323724784169991,1156.773059332274,84.04840619523512,303.3731415161546,-0.4965030150404854,26.617628948988777,-0.31385834764295834,0.0,164.3193960971035,0.6431391478828667,0.5119216744802765,56.43227112303971,95.06659404158573,933.0,1810.43,71751653.85,108.0,42.0,62.0,0.0,4.0,0.0,0.15051917859033434,0.058535236118463355,0.08640915807963638,0.0,0.005574784392234605,0.0
Wani,Shirpur,20.120056,77.9114342,2022,ok,-0.8309852725168837,33.51854401260341,-0.1091496182709559,0.4807703136756585,0.7456631162096885,0.0156258940267675,0.4304331727525357,-881.6311969331687,0.5953243187774777,1504.0763989267332,71.29976791550229,303.5998857497349,-0.2697587814608295,18.86070193719509,0.06938607208505053,5.43641358404774,69.61403451534797,1.1550701856321224,2.5486456409527847,106.3660385602462,111.58400037891344,1385.0,2584.1,118081273.62,205.0,51.0,142.0,0.0,12.0,0.0,0.17360923854845528,0.04319059105351814,0.12025615548234463,0.0,0.010162492012592504,0.0
Wani,Shirpur,20.120056,77.9114342,2023,ok,-0.9945901211303262,33.35493916398997,-0.0739410789424528,0.5159788530041616,0.7901326774636542,-0.0324358786997824,0.382371400025986,-925.4678660922376,0.6264703050798581,1016.58169815797,101.88921517548428,304.66921430690735,0.7995697757120198,29.678207739307528,0.3172549614031424,1.6980533320702877,7.340829848588197,-1.1192928270005826,2.4132689302457724,0.6115710777893774,82.68389144129206,3032.0,6736.94,307395250.34,471.0,0.0,471.0,0.0,0.0,0.0,0.15322292699026485,0.0,0.15322292699026485,0.0,0.0,0.0
Wani,Shirpur,20.120056,77.9114342,2024,ok,-0.3407409338866213,34.008788351233676,-0.0557675397191835,0.534152392227431,0.7767531112373914,0.0135668471412397,0.4283741258670079,-914.757499832404,0.6255148818480951,1135.619378016973,75.39686449107181,303.7395905067282,-0.1300540244675344,15.906171553071564,-0.014795487683197665,0.1809311798418036,64.8932460239055,-1.5130291844242412,1.9816735331723248,39.625058702646356,109.65888315256,3092.0,6947.19,317095251.73,111.0,0.0,111.0,0.0,0.0,0.0,0.03500525453926197,0.0,0.03500525453926197,0.0,0.0,0.0
Wani,Shirpur,20.120056,77.9114342,2025,ok,-3.5923896566359,30.7571396284844,-0.0545000303928378,0.5354199015537766,0.7779483271771551,0.0090060810802007,0.4238133598059697,-905.5742183756216,0.6931746671051261,1237.7697104314498,83.80007578269311,303.08863296724485,-0.7810115639508434,20.17808932884952,-0.2491649949180024,0.9311798418036282,58.060219307838146,-2.3464838332188234,1.3665530141592077,88.65578621901788,104.71718846208495,1334.0,2454.04,145020721.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wani,Wani,20.0574,78.9565,2021,ok,1.2868304390961038,36.55701242652948,-0.0314247732694855,0.5335554900234626,0.7159563425986238,0.0171758573751785,0.4493304725168891,-900.7229123297072,0.6153152767836927,1351.5613886978692,84.25989102108505,303.9433253419587,-0.4547269036192831,23.12101397773039,-0.3395657474539636,2.2130774697938875,161.66032199489084,-0.017622790118212328,0.6345677842651919,87.24550155241096,114.59511963989578,280.0,524.29,20873901.25,15.0,1.0,14.0,0.0,0.0,0.0,0.07186006976055806,0.004790671317370537,0.06706939844318752,0.0,0.0,0.0
Wani,Wani,20.0574,78.9565,2022,ok,-0.3253187698854431,34.94486321754796,-0.0887450950610119,0.4762351682319363,0.7137987837085635,0.0085796244894053,0.4407342396311161,-870.8457332324339,0.6087313874102962,1760.1776219787355,72.21502013740817,304.221348301221,-0.1767039443572119,19.159819947879647,0.1375249983449767,7.606159677801468,42.9155077703133,0.05884377837665356,2.7375558108412195,108.81610273386286,117.89737029140012,485.0,791.46,36059772.69,73.0,22.0,46.0,0.0,5.0,0.0,0.2024416532726624,0.06100981331504894,0.12756597329510233,0.0,0.013865866662511123,0.0
Wani,Wani,20.0574,78.9565,2023,ok,-0.4447716466409498,34.82541034079246,-0.0821921725007337,0.4827880907922146,0.7352523076376463,-0.0327816692067221,0.3993729459349885,-905.9523151580894,0.614795224599383,1280.004891953426,101.59706230751,305.10957026601886,0.7115180204412744,28.58455342335939,0.3693898106039284,5.70774697938877,0.0,-1.0289283925149197,2.483591316602911,16.03270806629096,76.3268419805733,1500.0,3153.54,143487236.44,162.0,2.0,160.0,0.0,0.0,0.0,0.11290202809623504,0.0013938521987189511,0.11150817589751609,0.0,0.0,0.0
Wani,Wani,20.0574,78.9565,2024,ok,-1.077134733153005,34.1930472542804,-0.0725252741031117,0.492454989189836,0.7606417163092006,0.003563438638509,0.4357180537802194,-904.5679228086442,0.635613767719223,1299.0337725053262,70.41374081971094,304.29951804468624,-0.0985342008916255,14.299312959014447,-0.0183944213614277,1.6930111348021792,79.02145343204721,-2.1390524547434606,3.177173513980838,42.69515630584056,108.87510068704094,1481.0,3155.95,143762474.73,43.0,0.0,43.0,0.0,0.0,0.0,0.02991044782775075,0.0,0.02991044782775075,0.0,0.0,0.0
Wani,Wani,20.0574,78.9565,2025,ok,-4.33335759653827,30.93682439089513,-0.0253259553473792,0.5396543079455686,0.7164881532977255,0.0151946673424456,0.4473492824841566,-883.782592370706,0.747562103694286,1583.2872035348937,71.3444681355129,303.65772963591263,-0.7403226096648242,13.695095948827287,-0.2644318638064541,3.38019426676143,53.91233541649254,-3.0823206376385093,0.6782216326965668,126.75403147546128,112.01056621653633,484.0,826.39,48684555.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yavatmal,AkolaBajar,20.390344,78.1328518,2021,fallback_taluka,-0.1469993874989256,34.25270499379298,0.0071055788309138,0.5504019379280009,0.6948502003190925,0.0022371983471585,0.3699786325130921,-918.7282615646598,0.6732383754842814,1194.669592401464,82.67378870243448,302.93034182621176,-0.4191222297041311,26.598629165681892,-0.2961489890057205,0.3533916331836447,181.69867043753268,-0.8439268924336448,0.6272410329137862,52.62632990947321,95.24580477428508,921.0,1557.62,59027138.99,29.0,18.0,9.0,0.0,2.0,0.0,0.049129943439937,0.03049444765237469,0.015247223826187345,0.0,0.0033882719613749653,0.0
Yavatmal,AkolaBajar,20.390344,78.1328518,2022,fallback_taluka,-0.0364574131466933,34.3632469681452,-0.0883209196228669,0.45497543947422,0.6873334538793361,0.0156164789967874,0.3833579131627209,-880.389710596535,0.5942648876502626,1645.6795727353692,71.65095722051527,303.1337556933301,-0.2157083625852789,20.19489482391871,0.08941067006785897,6.18189553297093,74.40032854866855,0.06040776291776419,3.0047745671571247,111.13945706946105,116.04750649964552,640.0,1007.17,44886096.89,59.0,18.0,35.0,0.0,6.0,0.0,0.1314438191063665,0.04010150413414571,0.07797514692750555,0.0,0.013367168044715237,0.0
Yavatmal,AkolaBajar,20.390344,78.1328518,2023,fallback_taluka,-0.2158367835465078,34.18386759774542,-0.0882118420361506,0.4550845170609361,0.6519480635821073,-0.0360001962163168,0.3317412379496159,-931.1600283345982,0.5973841957095706,1048.3448752189358,99.51916804537936,304.1260090135261,0.7765449576103998,27.950177263058393,0.30699186487194596,1.7702198061923902,0.0,-0.3200154782387796,1.9929799680907645,8.240103040905716,78.00472701489015,3927.0,7662.12,343613937.23,225.0,0.0,221.0,0.0,4.0,0.0,0.06548046386412869,0.0,0.06431636672876641,0.0,0.0011640971353622878,0.0
Yavatmal,AkolaBajar,20.390344,78.1328518,2024,fallback_taluka,-1.3181834510652857,33.081520930226624,-0.0381697347134406,0.5051266243836463,0.6492073001240914,0.0096917021890414,0.3774331363549749,-923.312609005056,0.6628249895227257,1140.6928434053973,77.48688253368002,303.2937038725428,-0.0557601833730168,16.94417395414796,-0.011489304735167839,0.15849680926494925,61.41266381417687,-1.1982625277936503,0.9449033859244815,47.85873891986791,107.7043252186245,3616.0,7247.55,325786054.18,125.0,0.0,123.0,0.0,2.0,0.0,0.038368738746237516,0.0,0.03775483892629771,0.0,0.0006138998199398002,0.0
Yavatmal,AkolaBajar,20.390344,78.1328518,2025,fallback_taluka,-3.0795254791257256,31.32017890216619,-0.0051048343477318,0.5381915247493549,0.6641187697216807,0.0172377873764779,0.3849792215424109,-917.9925120715308,0.7275737532442988,1203.2421942515637,87.41068305365167,302.54886693944667,-0.8005971164692784,21.71935712597496,-0.21952375729703538,0.8134719924367764,44.04839768650453,-2.6389477873855527,0.48791585416297356,90.43288883593755,111.05696052942572,923.0,1447.29,84214933.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yavatmal,Arjuna,20.3231288,78.0691954,2021,ok,0.096002144710032,32.775427110400535,-0.0067965226215811,0.6151508150074882,0.7886326247339802,0.0035766023363151,0.3976042430073822,-908.574726946332,0.6877452633607519,1187.9589115835538,80.97530980985715,303.0945477431882,-0.4350805792672776,25.191656418503452,-0.3035614799772232,0.14757355027906538,162.17293239415687,-0.26715578845756066,0.34580279025774424,60.016195441541846,98.2673351622363,405.0,759.02,28541056.65,17.0,6.0,9.0,0.0,2.0,0.0,0.05956331683326097,0.02102234711762152,0.03153352067643228,0.0,0.007007449039207174,0.0
Yavatmal,Arjuna,20.3231288,78.0691954,2022,ok,-0.1235555475609087,32.55586941812959,-0.1269890292556686,0.4949583083734011,0.7609718739654762,0.0142690771481048,0.4082967178191715,-873.5698053082122,0.6086331290995569,1596.202738272721,73.13915429003879,303.303599525027,-0.2260287974285447,20.310235550089867,0.08543247569879765,6.640620565698612,73.54188880748099,0.5719173949658334,2.8026247339796653,115.56943907749908,111.58400340554348,649.0,1160.27,51482696.02,67.0,17.0,45.0,0.0,5.0,0.0,0.13014081464182028,0.03302080371508873,0.08740800983405841,0.0,0.009712001092673157,0.0
Yavatmal,Arjuna,20.3231288,78.0691954,2023,ok,0.4050288019547614,33.08445376764527,-0.1306342334016447,0.4913131042274248,0.7679422192007569,-0.0339942326621894,0.3600334080088774,-920.7693504291234,0.5941292356117991,1045.6585821568624,100.22561725475356,304.3180374766069,0.7884091541515111,28.16975688203576,0.31856183050304204,1.567259483492574,1.1864146686482142,0.23374897822821683,2.0372310238827156,6.871396145749798,79.68621700879767,2284.0,4939.65,221009415.72,193.0,13.0,180.0,0.0,0.0,0.0,0.08732659618652377,0.005882102333807301,0.08144449385271647,0.0,0.0,0.0
Yavatmal,Arjuna,20.3231288,78.0691954,2024,ok,-0.3710840783748441,32.30834088731565,-0.0883614758545492,0.5335858617745204,0.7773489832111613,0.0104310387632549,0.4044586794343218,-912.8273625852216,0.6414257379047563,1138.3939663161689,78.84594645728882,303.44996950008164,-0.079658822374178,18.191656418503452,-0.010689160961072116,0.0,59.37918635789226,-0.8491104642717061,1.662236935445733,43.68961967889857,108.01943997729637,1979.0,4218.28,189914745.44,59.0,0.0,53.0,0.0,6.0,0.0,0.03106657140460952,0.0,0.027907259058378042,0.0,0.0031593123462314767,0.0
Yavatmal,Arjuna,20.3231288,78.0691954,2025,ok,-3.735741001537136,28.94368396415337,0.0009277879588029,0.6228751255878724,0.7909631745093412,0.01550754637413,0.4095351870451965,-907.0870406135028,0.7757622839614537,1205.451738036111,83.8572036704191,302.73453850401916,-0.7950898184367486,19.75409138208306,-0.22806028972561607,1.0748746570806929,44.794489032901396,-2.238802562149547,0.5167297233388511,85.38731530307693,109.47067448680353,519.0,873.12,50690940.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yavatmal,Hivri,20.390344,78.1328518,2021,fallback_taluka,-0.1469993874989256,34.25270499379298,0.0071055788309138,0.5504019379280009,0.6948502003190925,0.0022371983471585,0.3699786325130921,-918.7282615646598,0.6732383754842814,1194.669592401464,82.67378870243448,302.93034182621176,-0.4191222297041311,26.598629165681892,-0.2961489890057205,0.3533916331836447,181.69867043753268,-0.8439268924336448,0.6272410329137862,52.62632990947321,95.24580477428508,793.0,1198.22,46592353.04,36.0,9.0,21.0,0.0,6.0,0.0,0.07726589805218388,0.01931647451304597,0.04507177386377394,0.0,0.012877649675363981,0.0
Yavatmal,Hivri,20.390344,78.1328518,2022,fallback_taluka,-0.0364574131466933,34.3632469681452,-0.0883209196228669,0.45497543947422,0.6873334538793361,0.0156164789967874,0.3833579131627209,-880.389710596535,0.5942648876502626,1645.6795727353692,71.65095722051527,303.1337556933301,-0.2157083625852789,20.19489482391871,0.08941067006785897,6.18189553297093,74.40032854866855,0.06040776291776419,3.0047745671571247,111.13945706946105,116.04750649964552,923.0,1392.55,62842397.14,97.0,11.0,81.0,0.0,5.0,0.0,0.15435439196233056,0.017504106305006557,0.12889387370050281,0.0,0.007956411956821162,0.0
Yavatmal,Hivri,20.390344,78.1328518,2023,fallback_taluka,-0.2158367835465078,34.18386759774542,-0.0882118420361506,0.4550845170609361,0.6519480635821073,-0.0360001962163168,0.3317412379496159,-931.1600283345982,0.5973841957095706,1048.3448752189358,99.51916804537936,304.1260090135261,0.7765449576103998,27.950177263058393,0.30699186487194596,1.7702198061923902,0.0,-0.3200154782387796,1.9929799680907645,8.240103040905716,78.00472701489015,3327.0,6143.54,279202890.31,199.0,0.0,199.0,0.0,0.0,0.0,0.07127433379326753,0.0,0.07127433379326753,0.0,0.0,0.0
Yavatmal,Hivri,20.390344,78.1328518,2024,fallback_taluka,-1.3181834510652857,33.081520930226624,-0.0381697347134406,0.5051266243836463,0.6492073001240914,0.0096917021890414,0.3774331363549749,-923.312609005056,0.6628249895227257,1140.6928434053973,77.48688253368002,303.2937038725428,-0.0557601833730168,16.94417395414796,-0.011489304735167839,0.15849680926494925,61.41266381417687,-1.1982625277936503,0.9449033859244815,47.85873891986791,107.7043252186245,3008.0,5560.34,252531736.59,133.0,0.0,121.0,0.0,12.0,0.0,0.05266664768394368,0.0,0.04791476969742245,0.0,0.004751877986521234,0.0
Yavatmal,Hivri,20.390344,78.1328518,2025,fallback_taluka,-3.0795254791257256,31.32017890216619,-0.0051048343477318,0.5381915247493549,0.6641187697216807,0.0172377873764779,0.3849792215424109,-917.9925120715308,0.7275737532442988,1203.2421942515637,87.41068305365167,302.54886693944667,-0.8005971164692784,21.71935712597496,-0.21952375729703538,0.8134719924367764,44.04839768650453,-2.6389477873855527,0.48791585416297356,90.43288883593755,111.05696052942572,646.0,967.96,55715972.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yavatmal,Kapra(Methad),20.390344,78.1328518,2021,fallback_taluka,-0.1469993874989256,34.25270499379298,0.0071055788309138,0.5504019379280009,0.6948502003190925,0.0022371983471585,0.3699786325130921,-918.7282615646598,0.6732383754842814,1194.669592401464,82.67378870243448,302.93034182621176,-0.4191222297041311,26.598629165681892,-0.2961489890057205,0.3533916331836447,181.69867043753268,-0.8439268924336448,0.6272410329137862,52.62632990947321,95.24580477428508,476.0,877.14,33745185.5,30.0,8.0,17.0,0.0,5.0,0.0,0.08890157086260497,0.02370708556336133,0.05037755682214282,0.0,0.01481692847710083,0.0
Yavatmal,Kapra(Methad),20.390344,78.1328518,2022,fallback_taluka,-0.0364574131466933,34.3632469681452,-0.0883209196228669,0.45497543947422,0.6873334538793361,0.0156164789967874,0.3833579131627209,-880.389710596535,0.5942648876502626,1645.6795727353692,71.65095722051527,303.1337556933301,-0.2157083625852789,20.19489482391871,0.08941067006785897,6.18189553297093,74.40032854866855,0.06040776291776419,3.0047745671571247,111.13945706946105,116.04750649964552,784.0,1324.15,58907351.46,94.0,30.0,62.0,0.0,2.0,0.0,0.15957261304445006,0.05092742969503725,0.10525002136974365,0.0,0.00339516197966915,0.0
Yavatmal,Kapra(Methad),20.390344,78.1328518,2023,fallback_taluka,-0.2158367835465078,34.18386759774542,-0.0882118420361506,0.4550845170609361,0.6519480635821073,-0.0360001962163168,0.3317412379496159,-931.1600283345982,0.5973841957095706,1048.3448752189358,99.51916804537936,304.1260090135261,0.7765449576103998,27.950177263058393,0.30699186487194596,1.7702198061923902,0.0,-0.3200154782387796,1.9929799680907645,8.240103040905716,78.00472701489015,2160.0,4755.68,213013271.71,142.0,0.0,141.0,0.0,1.0,0.0,0.0666625130256303,0.0,0.06619305870854839,0.0,0.00046945431708190344,0.0
Yavatmal,Kapra(Methad),20.390344,78.1328518,2024,fallback_taluka,-1.3181834510652857,33.081520930226624,-0.0381697347134406,0.5051266243836463,0.6492073001240914,0.0096917021890414,0.3774331363549749,-923.312609005056,0.6628249895227257,1140.6928434053973,77.48688253368002,303.2937038725428,-0.0557601833730168,16.94417395414796,-0.011489304735167839,0.15849680926494925,61.41266381417687,-1.1982625277936503,0.9449033859244815,47.85873891986791,107.7043252186245,1836.0,3963.61,177757951.62,97.0,0.0,89.0,0.0,8.0,0.0,0.05456858560530706,0.0,0.05006808369971472,0.0,0.004500501905592334,0.0
Yavatmal,Kapra(Methad),20.390344,78.1328518,2025,fallback_taluka,-3.0795254791257256,31.32017890216619,-0.0051048343477318,0.5381915247493549,0.6641187697216807,0.0172377873764779,0.3849792215424109,-917.9925120715308,0.7275737532442988,1203.2421942515637,87.41068305365167,302.54886693944667,-0.8005971164692784,21.71935712597496,-0.21952375729703538,0.8134719924367764,44.04839768650453,-2.6389477873855527,0.48791585416297356,90.43288883593755,111.05696052942572,736.0,1289.74,73785647.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yavatmal,Kolambi,20.2557077,78.1644693,2021,ok,-0.3436939370530128,32.863932064172054,-0.0061979535224502,0.6198716712335968,0.8121661848719616,0.0040836391318141,0.377962494040864,-913.7437479740051,0.6802889360378491,1241.262157187233,81.04437715853716,303.28946919780435,-0.4255526222118086,24.89473435208402,-0.31601278405174377,0.0,161.6422593497607,-1.164801049192134,0.5343663137973861,60.235574014354825,98.04645881629368,507.0,864.73,32990077.09,20.0,12.0,8.0,0.0,0.0,0.0,0.06062428998100895,0.03637457398860537,0.02424971599240358,0.0,0.0,0.0
Yavatmal,Kolambi,20.2557077,78.1644693,2022,ok,0.0427319601771848,33.25035796140225,-0.1313517381604799,0.4947178865955673,0.7715661896031698,0.0147878328795496,0.3886666877885997,-877.7918750277631,0.5876530405910421,1671.728465404285,73.00965132232578,303.5021341548085,-0.2128876652082973,20.202204664805794,0.10048927757620157,6.074466575199886,81.08716698828059,0.7602718088293413,2.7071973505233893,117.37593703133024,114.43251170932488,534.0,834.86,37506840.35,108.0,51.0,53.0,0.0,4.0,0.0,0.28794747569292384,0.13597519685499182,0.14130755751597188,0.0,0.010664721321960141,0.0
Yavatmal,Kolambi,20.2557077,78.1644693,2023,ok,-0.0515936337407599,33.1560323674843,-0.1163651094749015,0.5097045152811455,0.800737641492696,-0.0339390614227129,0.3399397934863375,-929.1285562473342,0.5991660371886873,1057.0621284336853,98.68789326772956,304.5016043944922,0.7865825744758131,28.135118512560904,0.33971305806498764,1.4193121067322707,0.0,0.3556193352837432,2.0228635637826016,6.529483111786649,80.10635378719779,3028.0,5885.71,263984546.41,191.0,0.0,191.0,0.0,0.0,0.0,0.0723527201108787,0.0,0.0723527201108787,0.0,0.0,0.0
Yavatmal,Kolambi,20.2557077,78.1644693,2024,ok,-0.7563008205733665,32.451325180651686,-0.0754168589048567,0.5506527658511908,0.7929479779998817,0.0088142272480464,0.3826930821570969,-919.2071792703626,0.6438408677305637,1175.7012048914717,73.64626011259875,303.61545667309366,-0.0995651469228208,16.08359748308653,-0.010584730796439542,0.3593225150210531,65.07572118897717,-1.0663957251947216,1.8538529777041801,43.15095100594389,106.45247669962625,2645.0,5251.53,236909190.08,77.0,0.0,70.0,0.0,7.0,0.0,0.0325019050438687,0.0,0.029547186403516997,0.0,0.0029547186403516995,0.0
Yavatmal,Kolambi,20.2557077,78.1644693,2025,ok,-3.316986968544607,29.89063903268046,0.0126833796268916,0.6387530043829391,0.7959412845230347,0.0157545998312705,0.3896334547403203,-909.3837014213932,0.7581506804341864,1293.3796618358317,83.55750579552446,302.91871921535306,-0.796302604663355,19.088328523442303,-0.24370250414075273,1.8322846193878033,51.82799850920729,-2.180405691919739,0.2896445679815483,95.43866657675339,110.27728627525192,631.0,1015.51,58837143.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yavatmal,Lohara,20.3903836,78.09111,2021,ok,-0.294777912479624,33.30379427791702,0.018910847179875,0.5915904118115138,0.7211445472594481,0.0016651079029666,0.3606797550461512,-917.849859880256,0.7097657435609398,1185.332677444378,82.77578221003877,302.9028528535578,-0.422824445537886,26.46597031855563,-0.2937547039574304,0.3537668966821062,173.23704569891237,-0.4929790255627672,0.4181025313763028,56.40383023124457,95.02306456186787,68.0,128.85,5048410.5,4.0,1.0,3.0,0.0,0.0,0.0,0.07923285953073744,0.01980821488268436,0.05942464464805308,0.0,0.0,0.0
Yavatmal,Lohara,20.3903836,78.09111,2022,ok,0.1365001583115866,33.73507234870825,-0.0905559790273149,0.4821235856043238,0.7077008071568703,0.0164870027745827,0.3755016499177671,-880.0810018892977,0.6141223728760378,1626.4409022678572,71.45751016164101,303.10543038672927,-0.2202469123660154,20.344455997731355,0.08726644017299116,6.207959164382268,72.93778933540321,0.14186227322329784,2.595027062799876,115.1909985844067,116.97825881463277,86.0,159.99,7049197.84,6.0,3.0,3.0,0.0,0.0,0.0,0.08511606761770216,0.04255803380885108,0.04255803380885108,0.0,0.0,0.0
Yavatmal,Lohara,20.3903836,78.09111,2023,ok,-0.2099590202224336,33.3886131701742,-0.1145274354550253,0.4581521291766132,0.6700489493961096,-0.0363308809281563,0.3226837662150275,-929.6205704752742,0.6040246115016911,1047.7838416632094,100.37744588335384,304.09839034356764,0.7727130444721899,28.22563569335476,0.3039303062759986,1.6100765667832495,0.03320615468961393,-0.09103332857541593,2.0140395660497763,7.925008384928339,78.01625862557898,392.0,901.77,40505244.56,17.0,3.0,14.0,0.0,0.0,0.0,0.04196987374022165,0.007406448307097939,0.03456342543312371,0.0,0.0,0.0
Yavatmal,Lohara,20.3903836,78.09111,2024,ok,-1.0956214614011095,32.50295072899554,-0.0550925571391429,0.5175870074924956,0.6656116712756148,0.0090009401480313,0.368015587291216,-922.3829895134536,0.6698150733243418,1132.3068823293906,76.9831269496172,303.2680230721786,-0.0576542269170383,16.76032706304944,-0.013361712338134091,0.0,58.212834820910565,-1.2024819532091224,1.0686142428324945,47.28628945944917,107.00812931278948,367.0,874.41,39156043.26,13.0,0.0,13.0,0.0,0.0,0.0,0.03320049452821041,0.0,0.03320049452821041,0.0,0.0,0.0
Yavatmal,Lohara,20.3903836,78.09111,2025,ok,-3.2728766699415055,30.325695520455135,-0.0193312070455195,0.5533483575861192,0.7009446264388184,0.0184517310497255,0.3774663781929095,-916.821323898056,0.7458789233063905,1197.2612948155152,86.21901881085167,302.5206064011526,-0.8050708979431468,20.656016636733145,-0.21848062407516258,0.7859438510256169,43.767173785628614,-2.7909900352584645,0.523482001465409,88.37472163832203,111.97561206163155,84.0,158.84,9117266.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yavatmal,Moha,20.431961,78.1467047,2021,ok,-0.2287881494611776,33.00023950226511,-0.0038359487934805,0.6256103520973304,0.772030768412845,0.0028907168513576,0.3834141613117148,-920.551533281118,0.6945590766099553,1177.8878324508692,82.27397325015359,303.05460226698307,-0.4136048615270956,26.033082848905906,-0.3067848444678176,0.7203081431069521,188.14067014098993,-0.305351256892586,0.5752463316084218,51.127191160896935,96.02660806276286,112.0,291.75,11138564.8,7.0,2.0,2.0,0.0,3.0,0.0,0.06284472125170021,0.01795563464334292,0.01795563464334292,0.0,0.026933451965014378,0.0
Yavatmal,Moha,20.431961,78.1467047,2022,ok,-1.374524397079106,31.8545032546472,-0.1194452612178352,0.510001039672976,0.7574603884596305,0.0140703200331794,0.3945937644935363,-881.2405378357095,0.6371779583981387,1639.6270625613806,73.46315988468263,303.25978911570365,-0.2084180128062356,20.440569025001178,0.0941610416353948,4.88109078878964,69.65778369489804,-0.37534161794032833,2.847664280144612,106.8314486786471,114.6184129684768,99.0,258.3,11351637.37,14.0,5.0,9.0,0.0,0.0,0.0,0.12333022579631613,0.04404650921297004,0.07928371658334608,0.0,0.0,0.0
Yavatmal,Moha,20.431961,78.1467047,2023,ok,-0.4075683336604035,32.821459318065905,-0.1080339643570698,0.5214123365337412,0.7356479100210304,-0.0347113472193107,0.3458120972410459,-932.6882494327168,0.624166253236828,1035.3495765942537,100.4431211304882,304.25390876276276,0.7857016342528703,27.624178836428932,0.3156485809094009,1.658112387163854,0.0,-0.23593915045491884,1.499893669809315,8.813646068926358,78.18516943144759,592.0,1584.74,70115227.2,16.0,0.0,16.0,0.0,0.0,0.0,0.022819579482158476,0.0,0.022819579482158476,0.0,0.0,0.0
