taluka,revenue_circle,lat,lon,year,geocode_flag,LST_anom_C,LST_mean_C,NDVI_anom,NDVI_mean,NDVI_peak,SM_anom,SM_mean,SPI30_mean,VHI_mean,cumRain_mm,drySpellDays,dry_spell_julaug,gdd_surplus,heavy_rain_days,june_rain_mm,lst_anom_augsep,ndvi_slow_greenup,oct_rain_mm,sm_wet_days,tmax_K_mean,tmax_anom_K,farmers_total,area_ha,sum_insured_rs,claim_total_lac,claim_yield_lac,claim_local_lac,claim_prevented_lac,claim_postharvest_lac,claim_midterm_lac,rate_total,rate_yield,rate_local,rate_prevented,rate_postharvest,rate_midterm,district,SAR_VV_mean_dB,SPI30_min,sm_anom,sm_mean,tmax_anom_C,tmax_mean_C,ET_mean_mm8d,ET_anom_mm8d,SMAP_sm_mean,SMAP_sm_anom,SAR_VH_mean_dB,SAR_CR_mean_dB,rule_VHI_mean,rule_drySpellDays,rule_dry_spell_julaug,rule_SMAP_sm_anom,rule_cumRain_mm,rule_heavy_rain_days,rule_sm_wet_days,drought_rule_count,trigger_drought,flood_rule_count,trigger_flood,trigger_heat,trigger_any,payout_drought_pct,payout_flood_pct,payout_total_pct,payout_rs_per_ha
Maregaon,Botoni,20.0028101,78.650651,2025,ok,-4.487730308006063,28.018529720283688,-0.0366138968978982,0.6355149322464326,0.7966316176731946,0.0163238329706738,0.4396425871807169,-883.4369297029585,0.7746132134873315,1558.648103096995,68.95990711340694,14.326524809250744,-0.2532158653934572,3.270745462300365,65.14632822741747,-2.9983592318971186,0.6511688527115248,124.26498879874542,110.08440358276852,303.04886581954014,-0.7586577334876996,1087.0,2197.2,127877136.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,24.74194488163444,0.8094470454131629,0.3466306052119361,0.010124208480734,-14.678037844019055,-7.4912927713459,False,False,False,False,True,True,False,0,False,2,True,False,True,0.0,0.3,0.3,12000.0
Maregaon,Kumbha,20.1919181,78.7550425,2025,ok,-3.628470209849269,31.390217441532855,-0.0341203003260626,0.577643402884602,0.8218472121642404,0.014709057939997,0.4494913478230784,-891.0491939113771,0.7264656268262392,1413.0190893310214,74.0780591715976,15.7658224852071,-0.2771502049665217,3.197207100591714,60.79567924145867,-3.3187682575782422,0.8987575434859785,103.09129161249244,112.23791715976324,303.5251218813857,-0.7579821142554438,1141.0,2188.26,126742965.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,23.10691248832138,0.956487374649642,0.333864001449043,0.0063410444725194,-16.17070246507919,-8.183134990426975,False,False,False,False,True,True,True,0,False,3,True,False,True,0.0,0.21554138631396433,0.21554138631396433,8621.655452558573
Maregaon,Mardi,20.1958049,78.843888,2025,ok,-3.877852305289789,30.792267850190264,-0.0353612481067777,0.5814093517291432,0.8189388938848924,0.0137144200289559,0.4494381607417345,-892.2328179690776,0.7313484596861662,1426.5885566674829,73.07344445496732,13.802396060232969,-0.2802686374451424,1.4971114688890992,58.98609738331963,-3.0301304311682293,1.1370456266565696,101.27336327978078,111.54304384884924,303.7014302964728,-0.7460772716713375,1379.0,2539.0,147965719.29,7.0,7.0,0.0,0.0,0.0,0.0,0.004730825513902,0.004730825513902,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,22.94874938316527,0.6544361756745306,0.3284846351901198,0.0042935021476364,-15.847866615202754,-8.138568115577511,False,False,False,False,True,False,True,0,False,2,True,False,True,0.0,0.226254123684855,0.226254123684855,9050.1649473942
Maregaon,Maregaon,20.1517661,78.7944725,2025,ok,-3.7530004163483297,31.00262584528763,-0.0251872120235352,0.5741455388799459,0.8118450845090429,0.0151213232626901,0.4487845219336425,-893.7589998784163,0.7247745441577131,1426.3737927233783,71.15553661077956,15.08098891730605,-0.2737316633497128,2.348915411575257,60.9616675390301,-2.848692921066,0.7993442855790169,103.94556953591233,113.46376811594196,303.52522888736445,-0.7576018649338978,1510.0,2731.92,159612582.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,22.72464846086943,0.8047096440116421,0.3340299104135618,0.0063664518734988,-16.034261045056965,-8.215590629151402,False,False,False,False,True,False,True,0,False,2,True,False,True,0.0,0.2260845732026672,0.2260845732026672,9043.382928106688
Maregaon,Wanoja,20.1775282,78.9153957,2025,ok,-3.70479151249496,31.31683302822756,-0.046078702717452,0.5302693274421233,0.7764749346115156,0.0119342207417644,0.4458946435583394,-883.7065773517927,0.683517737364928,1495.8458471556114,71.50951614430448,13.82923018653536,-0.277625996876654,3.4737240791591706,55.311427907537755,-2.454026947761906,1.3918101662820284,104.94556882997232,109.6720481015055,303.8321367539767,-0.7276971145052757,1129.0,2023.02,118475023.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,21.81047847343004,0.8222915991806977,0.3266137140967856,0.0048385245487236,-16.13206244935819,-8.186541714128285,False,False,False,False,True,True,False,0,False,2,True,False,True,0.0,0.28093093196495644,0.28093093196495644,11237.237278598257
Ner,Malkhed,20.422971,77.9032695,2025,ok,-4.092726178816789,31.11435638315835,-0.0512798151452134,0.5238023060078301,0.7668357433182889,0.012020817243032,0.4395488219605257,-930.830959233386,0.6999027933455028,1024.261178011929,82.71760813046559,20.61082486409832,-0.2365878524777805,1.9089576932167331,48.566904586070365,-3.0317293918399684,1.3071933265590665,60.37718921092865,108.0150791774994,302.751210840873,-0.8101295834026999,2047.0,3448.54,199615661.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,23.196650785555224,1.4840104989488605,0.3187066662863787,0.00385441063454,-16.66814602663114,-8.100896910762415,False,False,False,False,False,False,False,0,False,0,False,False,False,0.0,0.0,0.0,0.0
Ner,Manikwada,20.5357404,77.9273987,2025,ok,-3.519725318923723,30.924952913427784,-0.0443538934937015,0.5566157344216958,0.7673071398210036,0.0124099480955196,0.4348830842388202,-936.5964639328224,0.708139486781996,1045.225932911566,81.91381998582564,22.543538861327654,-0.2313529463156273,0.7029529884242854,51.41352782677934,-2.234029381571818,0.6274942735022553,74.38777829526111,107.547932908103,302.9248282721966,-0.8013930187333098,2032.0,3387.54,192698140.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,22.4758921312684,1.3092577649631123,0.3167650311051771,0.0017684777450989,-16.51773291605043,-8.212398717076388,False,False,False,False,False,False,False,0,False,0,False,False,False,0.0,0.0,0.0,0.0
Ner,Mozar,20.5070233,77.790842,2025,ok,-4.350607932653783,30.096175271299035,-0.0348558563054125,0.5586186540369443,0.7817642214295834,0.0107477764513672,0.4341586857338192,-929.7587734144888,0.680220417979626,1003.5219262385996,82.65806878306879,22.661470143613,-0.2210819129635164,0.5957577475434618,51.00508616197902,-2.711405779208724,0.5786719894174891,68.74518247495712,106.91992630385488,302.72518651295854,-0.7832644371585099,2575.0,4208.03,238337877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,22.687681753988148,1.4582997175478374,0.3092607071838614,0.0037632250407948,-16.221026281508593,-7.748324198240357,False,False,False,False,False,False,False,0,False,0,False,False,False,0.0,0.0,0.0,0.0
Ner,Ner,20.4905965,77.8118533,2025,ok,-4.3801672600101,30.424026633601052,-0.032661314765607,0.5655343823114527,0.7839602421021551,0.0109185006885375,0.4341359501608392,-926.8209199784576,0.6956784192030263,1006.7095244172896,82.2830420406235,22.314832309872465,-0.2218810027121082,0.8402928672649975,49.82831200778794,-2.9282923111420307,0.5198700915264244,67.91427075850802,107.06891828058572,302.7377030258507,-0.7839103890532587,1945.0,3077.65,176558329.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,22.72560118832551,1.4222257015536552,0.3106745010200513,0.003903085557875,-16.213302901270286,-7.648512151487742,False,False,False,False,False,False,False,0,False,0,False,False,False,0.0,0.0,0.0,0.0
Ner,Shirajgaon,20.518338,77.7267909,2025,ok,-3.7316960606352834,29.6014834533699,-0.0526370442641706,0.5324060739411214,0.7815105212195645,0.0103723405785977,0.434323688119869,-927.5472918541265,0.6473405001348491,993.2460172155282,82.0764797581369,22.70192262270301,-0.2144045742873228,0.0393499929141669,51.924966340908234,-1.7535408263388834,1.0464067260231915,66.91419426689038,104.5795739052388,302.6506600992216,-0.7832680322484363,3528.0,6079.8,340691609.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,22.269791621911928,1.3164411196057368,0.3090247837283276,0.0037243294878626,-15.960900603042427,-8.183320223597304,False,False,False,False,False,False,False,0,False,0,False,False,False,0.0,0.0,0.0,0.0
Ner,Watfali,20.4905965,77.8118533,2025,fallback_taluka,-4.3801672600101,30.424026633601052,-0.032661314765607,0.5655343823114527,0.7839602421021551,0.0109185006885375,0.4341359501608392,-926.8209199784576,0.6956784192030263,1006.7095244172896,82.2830420406235,22.314832309872465,-0.2218810027121082,0.8402928672649975,49.82831200778794,-2.9282923111420307,0.5198700915264244,67.91427075850802,107.06891828058572,302.7377030258507,-0.7839103890532587,2023.0,3575.21,204215194.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,22.72560118832551,1.4222257015536552,0.3106745010200513,0.003903085557875,-16.213302901270286,-7.648512151487742,False,False,False,False,False,False,False,0,False,0,False,False,False,0.0,0.0,0.0,0.0
Pusad,BeloraBu.,19.8858198,77.484612,2025,fallback_taluka,-4.087800530649542,28.73164090483472,-0.0295639201416881,0.6284660709863369,0.8084729904680605,0.0188601073236473,0.3747849655008921,-882.807352469226,0.7579688569932006,1150.9308684687594,78.77964975558824,17.12405676047648,-0.206831848602145,0.6082767785107491,61.06471159476151,-2.6346599793985286,0.5833214776876746,82.83324687200799,112.84718333254229,302.14055305401513,-0.8565455831264148,3919.0,6445.38,371384467.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,23.441110880756533,0.5848610087698474,0.3341635217950518,0.0145462244659963,-14.766383751529078,-8.23671189408112,False,False,False,False,True,False,True,0,False,2,True,False,True,0.0,0.05575308866776814,0.05575308866776814,2230.1235467107253
Pusad,BoriKh.,19.8858198,77.484612,2025,fallback_taluka,-4.087800530649542,28.73164090483472,-0.0295639201416881,0.6284660709863369,0.8084729904680605,0.0188601073236473,0.3747849655008921,-882.807352469226,0.7579688569932006,1150.9308684687594,78.77964975558824,17.12405676047648,-0.206831848602145,0.6082767785107491,61.06471159476151,-2.6346599793985286,0.5833214776876746,82.83324687200799,112.84718333254229,302.14055305401513,-0.8565455831264148,2545.0,3843.28,216164672.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,23.441110880756533,0.5848610087698474,0.3341635217950518,0.0145462244659963,-14.766383751529078,-8.23671189408112,False,False,False,False,True,False,True,0,False,2,True,False,True,0.0,0.05575308866776814,0.05575308866776814,2230.1235467107253
Pusad,Bramhangaon,19.8858198,77.484612,2025,fallback_taluka,-4.087800530649542,28.73164090483472,-0.0295639201416881,0.6284660709863369,0.8084729904680605,0.0188601073236473,0.3747849655008921,-882.807352469226,0.7579688569932006,1150.9308684687594,78.77964975558824,17.12405676047648,-0.206831848602145,0.6082767785107491,61.06471159476151,-2.6346599793985286,0.5833214776876746,82.83324687200799,112.84718333254229,302.14055305401513,-0.8565455831264148,3605.0,5896.5,337817178.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,23.441110880756533,0.5848610087698474,0.3341635217950518,0.0145462244659963,-14.766383751529078,-8.23671189408112,False,False,False,False,True,False,True,0,False,2,True,False,True,0.0,0.05575308866776814,0.05575308866776814,2230.1235467107253
Pusad,GoulKhurd,19.8858198,77.484612,2025,fallback_taluka,-4.087800530649542,28.73164090483472,-0.0295639201416881,0.6284660709863369,0.8084729904680605,0.0188601073236473,0.3747849655008921,-882.807352469226,0.7579688569932006,1150.9308684687594,78.77964975558824,17.12405676047648,-0.206831848602145,0.6082767785107491,61.06471159476151,-2.6346599793985286,0.5833214776876746,82.83324687200799,112.84718333254229,302.14055305401513,-0.8565455831264148,3299.0,4912.43,282946852.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,23.441110880756533,0.5848610087698474,0.3341635217950518,0.0145462244659963,-14.766383751529078,-8.23671189408112,False,False,False,False,True,False,True,0,False,2,True,False,True,0.0,0.05575308866776814,0.05575308866776814,2230.1235467107253
Pusad,JambBazar,19.8858198,77.484612,2025,fallback_taluka,-4.087800530649542,28.73164090483472,-0.0295639201416881,0.6284660709863369,0.8084729904680605,0.0188601073236473,0.3747849655008921,-882.807352469226,0.7579688569932006,1150.9308684687594,78.77964975558824,17.12405676047648,-0.206831848602145,0.6082767785107491,61.06471159476151,-2.6346599793985286,0.5833214776876746,82.83324687200799,112.84718333254229,302.14055305401513,-0.8565455831264148,3062.0,4363.3,251270048.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,23.441110880756533,0.5848610087698474,0.3341635217950518,0.0145462244659963,-14.766383751529078,-8.23671189408112,False,False,False,False,True,False,True,0,False,2,True,False,True,0.0,0.05575308866776814,0.05575308866776814,2230.1235467107253
Pusad,Khandala,20.1518063,77.9301238,2025,ok,-3.218688497324464,30.727147794671055,-0.056835398492829,0.5304746941271625,0.788698404450494,0.0092294525640857,0.425041934578578,-903.4669897568382,0.6714118153295935,1221.890984186894,84.5343153507318,19.517785250793352,-0.2528618173359241,0.6962534931085116,54.40673147199315,-1.6566630209467124,1.6936379238918156,88.87242567495358,104.35722066972956,303.11632879302334,-0.7917628826849933,2690.0,4586.23,262780672.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,22.557679279976774,0.9947236498291112,0.3280515098218323,0.008549390926132,-16.308995842887956,-8.776030897825667,False,False,False,False,True,False,False,0,False,1,False,False,False,0.0,0.0,0.0,0.0
Pusad,Pusad,19.8858198,77.484612,2025,ok,-4.087800530649542,28.73164090483472,-0.0295639201416881,0.6284660709863369,0.8084729904680605,0.0188601073236473,0.3747849655008921,-882.807352469226,0.7579688569932006,1150.9308684687594,78.77964975558824,17.12405676047648,-0.206831848602145,0.6082767785107491,61.06471159476151,-2.6346599793985286,0.5833214776876746,82.83324687200799,112.84718333254229,302.14055305401513,-0.8565455831264148,1472.0,1975.39,114211939.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,23.441110880756533,0.5848610087698474,0.3341635217950518,0.0145462244659963,-14.766383751529078,-8.23671189408112,False,False,False,False,True,False,True,0,False,2,True,False,True,0.0,0.05575308866776814,0.05575308866776814,2230.1235467107253
Pusad,Shembalpimpri,19.8858198,77.484612,2025,fallback_taluka,-4.087800530649542,28.73164090483472,-0.0295639201416881,0.6284660709863369,0.8084729904680605,0.0188601073236473,0.3747849655008921,-882.807352469226,0.7579688569932006,1150.9308684687594,78.77964975558824,17.12405676047648,-0.206831848602145,0.6082767785107491,61.06471159476151,-2.6346599793985286,0.5833214776876746,82.83324687200799,112.84718333254229,302.14055305401513,-0.8565455831264148,2383.0,3399.63,191157208.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,23.441110880756533,0.5848610087698474,0.3341635217950518,0.0145462244659963,-14.766383751529078,-8.23671189408112,False,False,False,False,True,False,True,0,False,2,True,False,True,0.0,0.05575308866776814,0.05575308866776814,2230.1235467107253
Pusad,Warud,20.3821244,77.623086,2025,ok,-5.1394626428225045,29.58185797634256,-0.0345863575366766,0.562282918214418,0.7763790182106095,0.00934191069453,0.4321184804878552,-890.4828400144022,0.7059766357734006,1032.8754203940653,83.37674440607405,22.698282794834185,-0.2148691807453774,0.136241071006197,57.13333645531083,-3.3188830930447173,0.813970527410454,59.26005331741803,106.78759638582714,302.53898694185233,-0.7853976898184425,2295.0,3177.28,184015169.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,22.7588002344525,1.2086908232889464,0.3153093750888844,0.0059329898576534,-15.613841789187132,-8.101992416506791,False,False,False,False,False,False,False,0,False,0,False,False,False,0.0,0.0,0.0,0.0
Ralegaon,Dhanora,20.2208904,78.2582144,2025,ok,-3.754539190433331,30.008992848845462,-0.0239223642333175,0.6003650603407474,0.7956620243729294,0.0138080634654821,0.4129821349813142,-912.8493746217572,0.7526603321839516,1336.929238843181,83.4424514907714,19.362991008045434,-0.2598393934421979,3.286890676762898,54.66133946800545,-2.5309382499066326,0.3280761949834359,97.4184394314627,111.1390440132513,303.09428922410603,-0.801214487806129,581.0,948.48,55144305.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,23.565556081400857,1.0442322963110566,0.3389161275959783,0.0064573865209323,-15.346791377198253,-7.709312906258911,False,False,False,False,True,True,False,0,False,2,True,False,True,0.0,0.15547045171830096,0.15547045171830096,6218.818068732038
Ralegaon,KinhiJ.,20.3277662,78.6036857,2025,fallback_taluka,-3.5662391897821304,31.205693044617753,0.0243079101461155,0.6142922839761604,0.8385321861366946,0.0109851243686733,0.4395034548608296,-911.4692398814188,0.7397352378466443,1272.6639742757686,86.05203652017596,20.25937840011353,-0.2611019802946353,2.700790008988126,56.42713117697133,-3.218699713251409,0.0905737559556884,110.03737406871667,108.26377785136478,303.5362368044034,-0.7388601120807049,877.0,1661.0,94597280.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,22.754394347190647,0.7802763164119186,0.3303810052439394,0.0051364986612519,-16.360375560456728,-8.29413792582866,False,False,False,False,True,False,False,0,False,1,False,False,False,0.0,0.0,0.0,0.0
Ralegaon,Ralegaon,20.3277662,78.6036857,2025,ok,-3.5662391897821304,31.205693044617753,0.0243079101461155,0.6142922839761604,0.8385321861366946,0.0109851243686733,0.4395034548608296,-911.4692398814188,0.7397352378466443,1272.6639742757686,86.05203652017596,20.25937840011353,-0.2611019802946353,2.700790008988126,56.42713117697133,-3.218699713251409,0.0905737559556884,110.03737406871667,108.26377785136478,303.5362368044034,-0.7388601120807049,744.0,1274.6,73914144.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,22.754394347190647,0.7802763164119186,0.3303810052439394,0.0051364986612519,-16.360375560456728,-8.29413792582866,False,False,False,False,True,False,False,0,False,1,False,False,False,0.0,0.0,0.0,0.0
Ralegaon,Wadaki,20.3277662,78.6036857,2025,fallback_taluka,-3.5662391897821304,31.205693044617753,0.0243079101461155,0.6142922839761604,0.8385321861366946,0.0109851243686733,0.4395034548608296,-911.4692398814188,0.7397352378466443,1272.6639742757686,86.05203652017596,20.25937840011353,-0.2611019802946353,2.700790008988126,56.42713117697133,-3.218699713251409,0.0905737559556884,110.03737406871667,108.26377785136478,303.5362368044034,-0.7388601120807049,647.0,1165.18,67524944.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,22.754394347190647,0.7802763164119186,0.3303810052439394,0.0051364986612519,-16.360375560456728,-8.29413792582866,False,False,False,False,True,False,False,0,False,1,False,False,False,0.0,0.0,0.0,0.0
Ralegaon,Wadhona,20.0099074,78.362968,2025,ok,-3.768162038135521,29.849711413045963,-0.0518365223285738,0.5686202439242694,0.7823319287812728,0.0128874494678148,0.4396216382833777,-905.4960624529914,0.7317588798439777,1421.4013972755267,75.01189460714623,18.074969197232488,-0.2729227051027286,4.339730831200835,68.44874732523155,-2.980902196031245,0.3455506065200908,109.60517706050884,110.72680314662117,303.2052721516286,-0.7835479872430101,821.0,1384.68,80274747.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,22.93458753833914,0.9410834029650604,0.3369952163253618,0.0053101309020195,-15.567904444050118,-7.730189107758149,False,False,False,False,True,True,False,0,False,2,True,False,True,0.0,0.22215899784910018,0.22215899784910018,8886.359913964006
Ralegaon,Warad,20.3277662,78.6036857,2025,fallback_taluka,-3.5662391897821304,31.205693044617753,0.0243079101461155,0.6142922839761604,0.8385321861366946,0.0109851243686733,0.4395034548608296,-911.4692398814188,0.7397352378466443,1272.6639742757686,86.05203652017596,20.25937840011353,-0.2611019802946353,2.700790008988126,56.42713117697133,-3.218699713251409,0.0905737559556884,110.03737406871667,108.26377785136478,303.5362368044034,-0.7388601120807049,741.0,1306.76,74357406.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,22.754394347190647,0.7802763164119186,0.3303810052439394,0.0051364986612519,-16.360375560456728,-8.29413792582866,False,False,False,False,True,False,False,0,False,1,False,False,False,0.0,0.0,0.0,0.0
Ralegaon,Zadgaon,20.3647045,78.5494566,2025,ok,-3.117623673030942,31.439462106168087,0.0102485493714073,0.6032370741585609,0.8267536693181423,0.0105816300959606,0.4378823097045551,-913.6473320857529,0.7060268592984817,1250.9732786979096,85.07754137115839,20.933096926713944,-0.2584041843091368,2.2160283687943263,60.11565138754727,-2.5804450359849382,0.194960227877126,113.30316618255785,108.2607092198581,303.4666245593244,-0.7562932935989632,624.0,1010.93,58583180.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,21.99697165529472,0.9659614055126382,0.3280036529511142,0.0047017418450497,-16.49717859777991,-7.861918951825213,False,False,False,False,True,False,False,0,False,1,False,False,False,0.0,0.0,0.0,0.0
Umarkhed,Bitargaon,19.5434015,77.9196095,2025,ok,-4.667224757764395,29.53913544935807,-0.0357385128793099,0.5841554645977396,0.7707985243447469,0.0189652067543163,0.390241384231749,-904.1158298345728,0.7526009116781418,1317.3609857348238,68.02886352829286,16.44417498811221,-0.2266195329675497,2.2808844507845927,63.68856845585261,-2.8418486650912156,0.6589715562103464,129.31249308996007,106.9749881122206,302.23864389287274,-0.8822937856023552,2617.0,3408.95,198155659.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,22.443016741490133,0.1276437277953044,0.3562976062680447,0.0146063966562336,-15.365490152290509,-8.084633598472328,False,False,False,False,True,False,False,0,False,1,False,False,False,0.0,0.0,0.0,0.0
Umarkhed,Chatari,20.022095,78.0492353,2025,ok,-4.191276683887794,30.418289900302863,-0.0464163553557585,0.5845515727765342,0.784967853208401,0.0102152783205655,0.4257261451270621,-905.2898095957628,0.748074400311597,1329.486308316801,76.62373234764476,17.998294000568666,-0.2606953725508382,1.6119799071178085,55.417879679354066,-2.934953326505039,0.9666899631599524,102.60267088518223,106.77532935266797,303.0825247492686,-0.793748920652694,3963.0,4717.13,272824431.84,4.0,4.0,0.0,0.0,0.0,0.0,0.0014661443526237,0.0014661443526237,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,23.57205054148023,1.0045057340536432,0.333687793252683,0.0106165156357322,-15.33520531502114,-8.292435655243597,False,False,False,False,True,False,False,0,False,1,False,False,False,0.0,0.0,0.0,0.0
Umarkhed,Darathi,19.5982171,77.9140993,2025,fallback_taluka,-4.653005127031502,28.480520049112823,-0.0478592791173404,0.6079279543624871,0.8101487136239447,0.0210139386362091,0.3893847405514875,-894.345824408564,0.7567993945571807,1379.4101234782645,69.5448669201521,18.48441064638783,-0.2218326397499106,2.7817965779467673,64.78389151736444,-2.8846180354063446,0.8136595795225089,126.41081942655109,109.29643536121668,302.2297687642116,-0.8800443959396111,1464.0,1821.25,106201214.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,24.053596295249235,0.0539371483326362,0.3575381994530729,0.0147054242628835,-14.818741076509069,-7.942980833595682,False,False,False,False,True,False,False,0,False,1,False,False,False,0.0,0.0,0.0,0.0
Umarkhed,Dhanki,19.566954,77.8423365,2025,ok,-5.21186291374523,29.86907068144618,-0.0171541123042789,0.5789744844234848,0.7617600073649071,0.0176119889662065,0.407704682270655,-894.0527415186358,0.7498625405038277,1322.9396736250324,68.13179289687632,17.255740978462416,-0.2216539956889009,3.0,67.2212382023368,-3.4750596650976804,0.6596581257498547,124.52347689352068,106.6260162601626,302.1943670164286,-0.8850611457095826,2352.0,3205.56,185632536.68,1.0,1.0,0.0,0.0,0.0,0.0,0.0005386986666695,0.0005386986666695,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,21.31538124090378,-0.0475940070808525,0.3482632931618175,0.0140160267906681,-15.658976010770036,-8.42337040939402,False,False,False,False,True,False,False,0,False,1,False,False,False,0.0,0.0,0.0,0.0
Umarkhed,Kupti,19.6557633,77.638042,2025,ok,-4.727842431225467,29.03190292674763,-0.0018909025881334,0.5912151356599877,0.7856568355061616,0.0157631324491244,0.4038112043168461,-872.2675254975583,0.7137202145137077,1317.4231599615596,78.5254229233986,19.708943166698347,-0.2122793817785011,2.198298802509028,62.88220226834781,-2.5830679188117935,0.8075562204649613,117.04775526499982,104.12782740923782,302.2289092960173,-0.8584910319709264,3314.0,4145.91,240260592.17,6.0,6.0,0.0,0.0,0.0,0.0,0.0024972884424402,0.0024972884424402,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,21.579299322079233,0.0871888868424837,0.3345156753429711,0.0091993730586759,-15.694175968301016,-7.655169790396283,False,False,False,False,True,False,False,0,False,1,False,False,False,0.0,0.0,0.0,0.0
Umarkhed,Mulava,19.5982171,77.9140993,2025,fallback_taluka,-4.653005127031502,28.480520049112823,-0.0478592791173404,0.6079279543624871,0.8101487136239447,0.0210139386362091,0.3893847405514875,-894.345824408564,0.7567993945571807,1379.4101234782645,69.5448669201521,18.48441064638783,-0.2218326397499106,2.7817965779467673,64.78389151736444,-2.8846180354063446,0.8136595795225089,126.41081942655109,109.29643536121668,302.2297687642116,-0.8800443959396111,3227.0,4123.89,238876450.99,11.0,11.0,0.0,0.0,0.0,0.0,0.0046048909193064,0.0046048909193064,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,24.053596295249235,0.0539371483326362,0.3575381994530729,0.0147054242628835,-14.818741076509069,-7.942980833595682,False,False,False,False,True,False,False,0,False,1,False,False,False,0.0,0.0,0.0,0.0
Umarkhed,Ningnur,19.672191,77.8497648,2025,ok,-5.114586341501038,29.08160327506488,-0.0314257254422318,0.5583087975332391,0.7784654697018272,0.0193276493421516,0.3659639652026624,-876.3388354669937,0.730667685501875,1374.30461948577,73.70389548693585,20.27187648456056,-0.2347538164240995,2.8695011876484564,66.41895521633697,-3.739097594107794,1.0632562668471617,112.86234848819986,105.43102137767217,302.4636925149351,-0.8749965593193267,2298.0,3102.71,181073961.59,10.0,10.0,0.0,0.0,0.0,0.0,0.0055226051897194,0.0055226051897194,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,21.60859657457183,0.0115213401675207,0.3543948565356239,0.0154358054552395,-15.719004993779862,-8.162507236400804,False,False,False,False,True,False,False,0,False,1,False,False,False,0.0,0.0,0.0,0.0
